o,h,l,c,v
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.158077597618103,1.158077597618103,1.158077597618103,1.158077597618103,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1582117080688477,1.1582117080688477,1.1582117080688477,1.1582117080688477,0
1.1578094959259033,1.1578094959259033,1.1578094959259033,1.1578094959259033,0
1.1579434871673584,1.1579434871673584,1.1579434871673584,1.1579434871673584,0
1.1578094959259033,1.1578094959259033,1.1578094959259033,1.1578094959259033,0
1.1578094959259033,1.1578094959259033,1.1578094959259033,1.1578094959259033,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1579434871673584,1.1579434871673584,1.1579434871673584,1.1579434871673584,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1578094959259033,1.1578094959259033,1.1578094959259033,1.1578094959259033,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1578094959259033,1.1578094959259033,1.1578094959259033,1.1578094959259033,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.156738042831421,1.156738042831421,1.156738042831421,1.156738042831421,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157273530960083,1.157273530960083,1.157273530960083,1.157273530960083,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1564704179763794,1.1564704179763794,1.1564704179763794,1.1564704179763794,0
1.1564704179763794,1.1564704179763794,1.1564704179763794,1.1564704179763794,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1559356451034546,1.1559356451034546,1.1559356451034546,1.1559356451034546,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1559356451034546,1.1559356451034546,1.1559356451034546,1.1559356451034546,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1559356451034546,1.1559356451034546,1.1559356451034546,1.1559356451034546,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1559356451034546,1.1559356451034546,1.1559356451034546,1.1559356451034546,0
1.1559356451034546,1.1559356451034546,1.1559356451034546,1.1559356451034546,0
1.1559356451034546,1.1559356451034546,1.1559356451034546,1.1559356451034546,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.1560693979263306,1.1560693979263306,1.1560693979263306,1.1560693979263306,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156203031539917,1.156203031539917,1.156203031539917,1.156203031539917,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.156336784362793,1.156336784362793,1.156336784362793,1.156336784362793,0
1.1564704179763794,1.1564704179763794,1.1564704179763794,1.1564704179763794,0
1.1564704179763794,1.1564704179763794,1.1564704179763794,1.1564704179763794,0
1.1566041707992554,1.1566041707992554,1.1566041707992554,1.1566041707992554,0
1.1566041707992554,1.1566041707992554,1.1566041707992554,1.1566041707992554,0
1.1564704179763794,1.1564704179763794,1.1564704179763794,1.1564704179763794,0
1.1566041707992554,1.1566041707992554,1.1566041707992554,1.1566041707992554,0
1.156738042831421,1.156738042831421,1.156738042831421,1.156738042831421,0
1.1564704179763794,1.1564704179763794,1.1564704179763794,1.1564704179763794,0
1.156738042831421,1.156738042831421,1.156738042831421,1.156738042831421,0
1.1566041707992554,1.1566041707992554,1.1566041707992554,1.1566041707992554,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.156738042831421,1.156738042831421,1.156738042831421,1.156738042831421,0
1.156738042831421,1.156738042831421,1.156738042831421,1.156738042831421,0
1.156738042831421,1.156738042831421,1.156738042831421,1.156738042831421,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1568717956542969,1.1568717956542969,1.1568717956542969,1.1568717956542969,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1570056676864624,1.1570056676864624,1.1570056676864624,1.1570056676864624,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.157139539718628,1.157139539718628,1.157139539718628,1.157139539718628,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1576753854751587,1.1576753854751587,1.1576753854751587,1.1576753854751587,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1574074029922485,1.1574074029922485,1.1574074029922485,1.1574074029922485,0
1.1575413942337036,1.1575413942337036,1.1575413942337036,1.1575413942337036,0
