o,h,l,c,v
1.172195553779602,1.172333002090454,1.1716461181640625,1.17205810546875,0
1.17205810546875,1.172333002090454,1.1719207763671875,1.172195553779602,0
1.172195553779602,1.1726078987121582,1.17205810546875,1.172333002090454,0
1.172333002090454,1.172333002090454,1.172333002090454,1.172333002090454,0
1.1710972785949707,1.1713716983795166,1.1710972785949707,1.1713716983795166,0
1.1713716983795166,1.1719207763671875,1.1713716983795166,1.1716461181640625,0
1.1710972785949707,1.1713716983795166,1.1709601879119873,1.1713716983795166,0
1.1713716983795166,1.1716461181640625,1.1709601879119873,1.1716461181640625,0
1.1719207763671875,1.17205810546875,1.1712344884872437,1.1713716983795166,0
1.1713716983795166,1.171783447265625,1.1710972785949707,1.1715089082717896,0
1.171783447265625,1.171783447265625,1.1713716983795166,1.1715089082717896,0
1.1715089082717896,1.17205810546875,1.1715089082717896,1.171783447265625,0
1.1719207763671875,1.1719207763671875,1.1716461181640625,1.1716461181640625,0
1.1715089082717896,1.1716461181640625,1.1710972785949707,1.1712344884872437,0
1.1713716983795166,1.1715089082717896,1.1709601879119873,1.1715089082717896,0
1.1716461181640625,1.171783447265625,1.1715089082717896,1.1716461181640625,0
1.1716461181640625,1.172195553779602,1.1716461181640625,1.172195553779602,0
1.172333002090454,1.172333002090454,1.171783447265625,1.171783447265625,0
1.1719207763671875,1.1726078987121582,1.1716461181640625,1.17205810546875,0
1.17205810546875,1.1731581687927246,1.1719207763671875,1.1730204820632935,0
1.1728830337524414,1.1732958555221558,1.1724703311920166,1.1731581687927246,0
1.1731581687927246,1.1737089157104492,1.1730204820632935,1.1735711097717285,0
1.1737089157104492,1.1745359897613525,1.1731581687927246,1.1731581687927246,0
1.1732958555221558,1.1735711097717285,1.1730204820632935,1.173433542251587,0
1.1732958555221558,1.173433542251587,1.1724703311920166,1.1724703311920166,0
1.1726078987121582,1.1731581687927246,1.1726078987121582,1.1727453470230103,0
1.1726078987121582,1.1728830337524414,1.1724703311920166,1.1728830337524414,0
1.1727453470230103,1.1732958555221558,1.1726078987121582,1.1730204820632935,0
1.1730204820632935,1.173433542251587,1.1727453470230103,1.1728830337524414,0
1.1730204820632935,1.1737089157104492,1.1730204820632935,1.1732958555221558,0
1.173433542251587,1.1735711097717285,1.1727453470230103,1.1728830337524414,0
1.1731581687927246,1.1745359897613525,1.1731581687927246,1.1741223335266113,0
1.1742602586746216,1.1755025386810303,1.1741223335266113,1.1755025386810303,0
1.1755025386810303,1.1759172677993774,1.175364375114441,1.175364375114441,0
1.1756407022476196,1.1756407022476196,1.1745359897613525,1.1750881671905518,0
1.1750881671905518,1.175364375114441,1.1743981838226318,1.1749500036239624,0
1.1748120784759521,1.1755025386810303,1.1748120784759521,1.1752262115478516,0
1.1750881671905518,1.175364375114441,1.1748120784759521,1.175364375114441,0
1.1755025386810303,1.1755025386810303,1.1748120784759521,1.1748120784759521,0
1.1746740341186523,1.1746740341186523,1.1739845275878906,1.1743981838226318,0
1.1743981838226318,1.1749500036239624,1.1739845275878906,1.1748120784759521,0
1.1748120784759521,1.1748120784759521,1.1742602586746216,1.1742602586746216,0
1.1743981838226318,1.1756407022476196,1.1743981838226318,1.1756407022476196,0
1.1756407022476196,1.1766090393066406,1.1755025386810303,1.1764705181121826,0
1.1764705181121826,1.176885962486267,1.1764705181121826,1.1766090393066406,0
1.1766090393066406,1.176885962486267,1.1763322353363037,1.1766090393066406,0
1.1766090393066406,1.1766090393066406,1.1763322353363037,1.1764705181121826,0
1.1764705181121826,1.176747441291809,1.1763322353363037,1.1766090393066406,0
1.1766090393066406,1.176747441291809,1.1761938333511353,1.1763322353363037,0
1.1763322353363037,1.1764705181121826,1.1761938333511353,1.1764705181121826,0
1.1766090393066406,1.176885962486267,1.1766090393066406,1.1766090393066406,0
1.1766090393066406,1.176747441291809,1.1766090393066406,1.176747441291809,0
1.176747441291809,1.1777175664901733,1.176747441291809,1.1775789260864258,0
1.1775789260864258,1.1775789260864258,1.177163004875183,1.177163004875183,0
1.177163004875183,1.1777175664901733,1.177024483680725,1.1775789260864258,0
1.1774401664733887,1.1777175664901733,1.1773016452789307,1.1775789260864258,0
1.1774401664733887,1.1775789260864258,1.177163004875183,1.177163004875183,0
1.177163004875183,1.1781338453292847,1.177024483680725,1.1778563261032104,0
1.1778563261032104,1.177994966506958,1.1777175664901733,1.1777175664901733,0
1.1775789260864258,1.1777175664901733,1.177163004875183,1.177163004875183,0
1.1773016452789307,1.1773016452789307,1.176747441291809,1.177024483680725,0
1.176885962486267,1.177024483680725,1.176747441291809,1.176747441291809,0
1.176747441291809,1.1773016452789307,1.176747441291809,1.1773016452789307,0
1.1774401664733887,1.177994966506958,1.1773016452789307,1.1777175664901733,0
1.1777175664901733,1.1781338453292847,1.1775789260864258,1.1777175664901733,0
1.1777175664901733,1.1782727241516113,1.1775789260864258,1.1782727241516113,0
1.1781338453292847,1.1781338453292847,1.177024483680725,1.177024483680725,0
1.177024483680725,1.1773016452789307,1.1760554313659668,1.176885962486267,0
1.1766090393066406,1.177163004875183,1.1764705181121826,1.176747441291809,0
1.176747441291809,1.176885962486267,1.1752262115478516,1.1756407022476196,0
1.1755025386810303,1.1760554313659668,1.1748120784759521,1.1759172677993774,0
1.1759172677993774,1.1764705181121826,1.1755025386810303,1.1763322353363037,0
1.1763322353363037,1.177163004875183,1.1763322353363037,1.176885962486267,0
1.177163004875183,1.1774401664733887,1.176885962486267,1.177163004875183,0
1.177024483680725,1.1773016452789307,1.176747441291809,1.176885962486267,0
1.176885962486267,1.176885962486267,1.1756407022476196,1.1756407022476196,0
1.1757789850234985,1.1757789850234985,1.1752262115478516,1.1755025386810303,0
1.1755025386810303,1.1755025386810303,1.1745359897613525,1.1745359897613525,0
1.1745359897613525,1.1748120784759521,1.1741223335266113,1.1741223335266113,0
1.1739845275878906,1.1741223335266113,1.1731581687927246,1.1741223335266113,0
1.1739845275878906,1.1745359897613525,1.17384672164917,1.1745359897613525,0
1.1746740341186523,1.1750881671905518,1.1741223335266113,1.1745359897613525,0
1.1761938333511353,1.1761938333511353,1.1730204820632935,1.1739845275878906,0
1.17384672164917,1.1739845275878906,1.1728830337524414,1.1735711097717285,0
1.173433542251587,1.173433542251587,1.1719207763671875,1.1728830337524414,0
1.1728830337524414,1.1730204820632935,1.1724703311920166,1.1726078987121582,0
1.1726078987121582,1.1732958555221558,1.172333002090454,1.1727453470230103,0
1.1728830337524414,1.1732958555221558,1.172195553779602,1.172195553779602,0
1.172195553779602,1.1726078987121582,1.17205810546875,1.17205810546875,0
1.172195553779602,1.172333002090454,1.1712344884872437,1.1712344884872437,0
1.1710972785949707,1.171783447265625,1.170823097229004,1.170823097229004,0
1.1709601879119873,1.1712344884872437,1.170823097229004,1.1709601879119873,0
1.1709601879119873,1.1709601879119873,1.170823097229004,1.1709601879119873,0
1.1710972785949707,1.1712344884872437,1.170823097229004,1.1710972785949707,0
1.1709601879119873,1.1712344884872437,1.170823097229004,1.1709601879119873,0
1.1709601879119873,1.1715089082717896,1.1709601879119873,1.1712344884872437,0
1.1710972785949707,1.1716461181640625,1.170823097229004,1.1713716983795166,0
1.1712344884872437,1.1719207763671875,1.1710972785949707,1.1719207763671875,0
1.1713716983795166,1.1716461181640625,1.1712344884872437,1.1712344884872437,0
1.1713716983795166,1.1716461181640625,1.1712344884872437,1.1716461181640625,0
1.1713716983795166,1.1715089082717896,1.1704120635986328,1.1704120635986328,0
1.1704120635986328,1.170548915863037,1.1701380014419556,1.170548915863037,0
1.1704120635986328,1.170548915863037,1.1700011491775513,1.1702749729156494,0
1.170548915863037,1.170548915863037,1.1701380014419556,1.1701380014419556,0
1.1702749729156494,1.1702749729156494,1.1694538593292236,1.1694538593292236,0
1.1694538593292236,1.170548915863037,1.1694538593292236,1.1702749729156494,0
1.1702749729156494,1.1710972785949707,1.1702749729156494,1.1709601879119873,0
1.170823097229004,1.1710972785949707,1.170823097229004,1.1710972785949707,0
1.1710972785949707,1.1712344884872437,1.1710972785949707,1.1712344884872437,0
1.1712344884872437,1.1713716983795166,1.1710972785949707,1.1712344884872437,0
1.1712344884872437,1.1716461181640625,1.1710972785949707,1.1713716983795166,0
1.1713716983795166,1.1719207763671875,1.1713716983795166,1.1719207763671875,0
1.171783447265625,1.1719207763671875,1.1716461181640625,1.1719207763671875,0
1.171783447265625,1.1719207763671875,1.170823097229004,1.1712344884872437,0
1.1712344884872437,1.172195553779602,1.1712344884872437,1.1719207763671875,0
1.171783447265625,1.1719207763671875,1.1695905923843384,1.1695905923843384,0
1.1700011491775513,1.1706860065460205,1.1691803932189941,1.1706860065460205,0
1.1706860065460205,1.1710972785949707,1.170548915863037,1.1706860065460205,0
1.1706860065460205,1.1706860065460205,1.1694538593292236,1.1694538593292236,0
1.1694538593292236,1.1704120635986328,1.1694538593292236,1.1704120635986328,0
1.1702749729156494,1.1713716983795166,1.1702749729156494,1.1710972785949707,0
1.1710972785949707,1.1719207763671875,1.1710972785949707,1.1716461181640625,0
1.171783447265625,1.171783447265625,1.1702749729156494,1.1704120635986328,0
1.1702749729156494,1.170823097229004,1.1700011491775513,1.1704120635986328,0
1.1704120635986328,1.170548915863037,1.1701380014419556,1.1704120635986328,0
1.1704120635986328,1.1709601879119873,1.1700011491775513,1.170823097229004,0
1.1709601879119873,1.1713716983795166,1.1695905923843384,1.1700011491775513,0
1.1719207763671875,1.172195553779602,1.169864296913147,1.170548915863037,0
1.1704120635986328,1.1719207763671875,1.1700011491775513,1.1719207763671875,0
1.1719207763671875,1.1727453470230103,1.1719207763671875,1.172333002090454,0
1.1724703311920166,1.1731581687927246,1.1719207763671875,1.172195553779602,0
1.172333002090454,1.173433542251587,1.172333002090454,1.1730204820632935,0
1.1731581687927246,1.1732958555221558,1.172333002090454,1.1724703311920166,0
1.1724703311920166,1.1727453470230103,1.171783447265625,1.171783447265625,0
1.171783447265625,1.1719207763671875,1.1712344884872437,1.1712344884872437,0
1.1712344884872437,1.1713716983795166,1.1706860065460205,1.1709601879119873,0
1.170823097229004,1.1713716983795166,1.170548915863037,1.170548915863037,0
1.170548915863037,1.1709601879119873,1.170548915863037,1.1709601879119873,0
1.170823097229004,1.1715089082717896,1.170823097229004,1.1715089082717896,0
1.1713716983795166,1.1713716983795166,1.1706860065460205,1.170823097229004,0
1.170823097229004,1.170823097229004,1.169864296913147,1.169864296913147,0
1.169864296913147,1.1704120635986328,1.1697274446487427,1.1704120635986328,0
1.1704120635986328,1.1704120635986328,1.169864296913147,1.169864296913147,0
1.1700011491775513,1.1700011491775513,1.1695905923843384,1.1695905923843384,0
1.1700011491775513,1.170548915863037,1.1694538593292236,1.170548915863037,0
1.1701380014419556,1.1706860065460205,1.169864296913147,1.1704120635986328,0
