o,h,l,c,v,timestamp
49.369998931884766,49.724998474121094,48.76499938964844,49.27000045776367,2068700,2025-10-15
49.22999954223633,49.369998931884766,47.61000061035156,47.939998626708984,3610800,2025-10-16
46.7599983215332,47.599998474121094,46.279998779296875,47.13999938964844,3438600,2025-10-17
