o,h,l,c,v,timestamp
1388.9000244140625,1390.5999755859375,1388.699951171875,1390.0,82343,2025-09-23 08:15:00+00:00
1389.9000244140625,1390.5999755859375,1389.199951171875,1389.300048828125,97233,2025-09-23 08:20:00+00:00
1389.300048828125,1389.300048828125,1387.199951171875,1388.0,58393,2025-09-23 08:25:00+00:00
1388.0,1390.699951171875,1387.5,1390.0,91620,2025-09-23 08:30:00+00:00
1390.0,1394.4000244140625,1389.9000244140625,1394.300048828125,176873,2025-09-23 08:35:00+00:00
1394.300048828125,1395.0,1391.5,1392.199951171875,223731,2025-09-23 08:40:00+00:00
1392.0999755859375,1394.0,1390.0,1392.0999755859375,309878,2025-09-23 08:45:00+00:00
1392.0,1393.5999755859375,1391.300048828125,1393.300048828125,115403,2025-09-23 08:50:00+00:00
1393.300048828125,1393.5,1391.5999755859375,1392.4000244140625,113572,2025-09-23 08:55:00+00:00
1392.0999755859375,1393.800048828125,1391.0,1392.0,326802,2025-09-23 09:00:00+00:00
1391.5,1393.800048828125,1390.300048828125,1391.4000244140625,279064,2025-09-23 09:05:00+00:00
1391.5,1393.9000244140625,1391.199951171875,1393.9000244140625,225388,2025-09-23 09:10:00+00:00
1394.0999755859375,1394.0999755859375,1391.0999755859375,1392.5,380526,2025-09-23 09:15:00+00:00
1392.4000244140625,1393.9000244140625,1391.300048828125,1391.5999755859375,382150,2025-09-23 09:20:00+00:00
1391.5,1392.800048828125,1390.5,1390.699951171875,450235,2025-09-23 09:25:00+00:00
1390.800048828125,1391.9000244140625,1389.5999755859375,1390.4000244140625,641172,2025-09-23 09:30:00+00:00
1390.5999755859375,1391.5999755859375,1388.5999755859375,1389.0999755859375,799027,2025-09-23 09:35:00+00:00
1389.5,1390.5,1388.5,1389.5,769811,2025-09-23 09:40:00+00:00
1389.5999755859375,1390.9000244140625,1389.0,1389.5,560516,2025-09-23 09:45:00+00:00
1389.0,1389.800048828125,1388.9000244140625,1389.4000244140625,424017,2025-09-23 09:50:00+00:00
1389.5,1390.800048828125,1389.0,1390.5999755859375,253683,2025-09-23 09:55:00+00:00
1386.5,1388.0,1383.9000244140625,1387.800048828125,0,2025-09-24 03:45:00+00:00
1387.0999755859375,1387.0999755859375,1383.4000244140625,1384.0,76759,2025-09-24 03:50:00+00:00
1384.199951171875,1385.699951171875,1383.5,1385.699951171875,95721,2025-09-24 03:55:00+00:00
1385.5999755859375,1385.800048828125,1383.699951171875,1385.199951171875,66418,2025-09-24 04:00:00+00:00
1385.0999755859375,1387.0999755859375,1384.800048828125,1386.5,35946,2025-09-24 04:05:00+00:00
1386.5,1386.5,1384.5,1384.800048828125,55747,2025-09-24 04:10:00+00:00
1385.0,1385.5,1384.5,1385.5,36593,2025-09-24 04:15:00+00:00
1385.0999755859375,1386.0,1384.0,1384.0999755859375,25564,2025-09-24 04:20:00+00:00
1384.0999755859375,1385.0,1383.5999755859375,1385.0,29386,2025-09-24 04:25:00+00:00
1384.800048828125,1386.300048828125,1384.699951171875,1386.199951171875,41219,2025-09-24 04:30:00+00:00
1386.199951171875,1386.699951171875,1385.800048828125,1385.9000244140625,27577,2025-09-24 04:35:00+00:00
1386.0,1386.5,1385.0999755859375,1386.0999755859375,20885,2025-09-24 04:40:00+00:00
1386.199951171875,1387.9000244140625,1385.9000244140625,1387.0999755859375,48335,2025-09-24 04:45:00+00:00
1387.4000244140625,1387.699951171875,1386.9000244140625,1386.9000244140625,26250,2025-09-24 04:50:00+00:00
1386.4000244140625,1387.0,1386.300048828125,1386.4000244140625,19121,2025-09-24 04:55:00+00:00
1386.5,1386.5,1385.0999755859375,1385.699951171875,23957,2025-09-24 05:00:00+00:00
1385.699951171875,1386.5,1385.0999755859375,1386.300048828125,26410,2025-09-24 05:05:00+00:00
1386.300048828125,1387.4000244140625,1386.0,1386.300048828125,78349,2025-09-24 05:10:00+00:00
1386.0,1387.199951171875,1385.800048828125,1387.199951171875,23402,2025-09-24 05:15:00+00:00
1387.199951171875,1388.0999755859375,1386.9000244140625,1387.5,52689,2025-09-24 05:20:00+00:00
1387.5999755859375,1387.5999755859375,1387.0,1387.300048828125,31553,2025-09-24 05:25:00+00:00
1387.300048828125,1387.300048828125,1386.0,1386.0,38122,2025-09-24 05:30:00+00:00
1386.0,1387.0,1385.800048828125,1386.5,24733,2025-09-24 05:35:00+00:00
1386.5,1388.0,1386.0999755859375,1387.300048828125,36748,2025-09-24 05:40:00+00:00
1387.0999755859375,1387.800048828125,1387.0,1387.4000244140625,13953,2025-09-24 05:45:00+00:00
1387.0999755859375,1389.0999755859375,1387.0999755859375,1389.0,28875,2025-09-24 05:50:00+00:00
1389.199951171875,1389.9000244140625,1388.800048828125,1389.9000244140625,37992,2025-09-24 05:55:00+00:00
1389.9000244140625,1392.5,1389.9000244140625,1391.800048828125,60860,2025-09-24 06:00:00+00:00
1392.0,1392.5999755859375,1391.0,1391.5,42060,2025-09-24 06:05:00+00:00
1391.4000244140625,1393.9000244140625,1391.4000244140625,1393.4000244140625,52099,2025-09-24 06:10:00+00:00
1393.300048828125,1394.5,1393.0,1394.4000244140625,43028,2025-09-24 06:15:00+00:00
1394.4000244140625,1396.0,1393.5,1394.0,74293,2025-09-24 06:20:00+00:00
1394.0,1394.4000244140625,1392.300048828125,1393.800048828125,32186,2025-09-24 06:25:00+00:00
1393.800048828125,1394.4000244140625,1392.0,1392.0,40001,2025-09-24 06:30:00+00:00
1392.300048828125,1393.5,1391.5,1391.800048828125,30817,2025-09-24 06:35:00+00:00
1392.0,1395.300048828125,1391.699951171875,1395.0,63453,2025-09-24 06:40:00+00:00
1395.0999755859375,1395.0999755859375,1393.800048828125,1394.0,16617,2025-09-24 06:45:00+00:00
1394.199951171875,1395.0,1393.4000244140625,1393.9000244140625,49101,2025-09-24 06:50:00+00:00
1393.9000244140625,1393.9000244140625,1393.0,1393.699951171875,50990,2025-09-24 06:55:00+00:00
1393.699951171875,1394.4000244140625,1393.4000244140625,1393.699951171875,30659,2025-09-24 07:00:00+00:00
1393.9000244140625,1394.9000244140625,1393.300048828125,1394.300048828125,80711,2025-09-24 07:05:00+00:00
1394.300048828125,1394.9000244140625,1392.300048828125,1392.699951171875,26802,2025-09-24 07:10:00+00:00
1392.4000244140625,1393.300048828125,1391.699951171875,1391.9000244140625,32654,2025-09-24 07:15:00+00:00
1392.0,1392.5999755859375,1391.800048828125,1392.4000244140625,28334,2025-09-24 07:20:00+00:00
1392.4000244140625,1394.0,1392.300048828125,1393.300048828125,55679,2025-09-24 07:25:00+00:00
1393.0999755859375,1394.4000244140625,1393.0999755859375,1393.4000244140625,27424,2025-09-24 07:30:00+00:00
1393.4000244140625,1394.0999755859375,1393.0,1393.0999755859375,63118,2025-09-24 07:35:00+00:00
1393.300048828125,1394.199951171875,1393.0,1393.699951171875,103900,2025-09-24 07:40:00+00:00
1394.199951171875,1394.300048828125,1391.9000244140625,1393.199951171875,94895,2025-09-24 07:45:00+00:00
1393.199951171875,1393.5,1392.5999755859375,1393.0,94140,2025-09-24 07:50:00+00:00
1393.0999755859375,1394.199951171875,1392.5999755859375,1393.800048828125,115840,2025-09-24 07:55:00+00:00
1393.800048828125,1394.300048828125,1393.0999755859375,1394.300048828125,42870,2025-09-24 08:00:00+00:00
1394.0,1394.0999755859375,1391.699951171875,1392.199951171875,57413,2025-09-24 08:05:00+00:00
1391.699951171875,1393.5999755859375,1391.699951171875,1392.0999755859375,75461,2025-09-24 08:10:00+00:00
1392.0,1393.0,1390.5,1390.699951171875,69829,2025-09-24 08:15:00+00:00
1390.699951171875,1390.9000244140625,1390.0,1390.0999755859375,39702,2025-09-24 08:20:00+00:00
1390.5,1391.800048828125,1389.0,1389.0999755859375,105724,2025-09-24 08:25:00+00:00
1389.5999755859375,1389.9000244140625,1388.300048828125,1388.9000244140625,46855,2025-09-24 08:30:00+00:00
1389.0999755859375,1389.5999755859375,1388.0,1388.0,36089,2025-09-24 08:35:00+00:00
1388.300048828125,1389.9000244140625,1388.0999755859375,1388.300048828125,65814,2025-09-24 08:40:00+00:00
1388.300048828125,1390.199951171875,1388.0,1388.800048828125,126659,2025-09-24 08:45:00+00:00
1388.800048828125,1388.9000244140625,1386.5,1386.5,121199,2025-09-24 08:50:00+00:00
1386.9000244140625,1387.5,1386.4000244140625,1387.0,46499,2025-09-24 08:55:00+00:00
1387.0999755859375,1387.5999755859375,1386.4000244140625,1386.9000244140625,83316,2025-09-24 09:00:00+00:00
1387.0999755859375,1389.699951171875,1386.5,1389.0,116093,2025-09-24 09:05:00+00:00
1389.0,1389.0999755859375,1385.5,1385.5,196558,2025-09-24 09:10:00+00:00
1385.800048828125,1386.0,1384.800048828125,1385.4000244140625,75664,2025-09-24 09:15:00+00:00
1385.0,1386.4000244140625,1385.0,1385.800048828125,52443,2025-09-24 09:20:00+00:00
1385.800048828125,1386.5,1384.0,1384.4000244140625,78808,2025-09-24 09:25:00+00:00
1384.699951171875,1386.5,1384.5999755859375,1386.0999755859375,234207,2025-09-24 09:30:00+00:00
1386.0999755859375,1386.199951171875,1385.0,1385.0999755859375,156773,2025-09-24 09:35:00+00:00
1385.0999755859375,1385.0999755859375,1381.0,1382.0999755859375,743675,2025-09-24 09:40:00+00:00
1382.199951171875,1382.800048828125,1381.0,1381.5999755859375,312423,2025-09-24 09:45:00+00:00
1381.5999755859375,1382.5,1381.0,1381.4000244140625,275478,2025-09-24 09:50:00+00:00
1381.0,1383.0,1380.5,1383.0,151747,2025-09-24 09:55:00+00:00
1381.4000244140625,1382.0,1375.0,1382.0,0,2025-09-25 03:45:00+00:00
1381.9000244140625,1384.0,1381.5999755859375,1383.9000244140625,142433,2025-09-25 03:50:00+00:00
1383.699951171875,1384.5,1383.0,1383.0999755859375,147330,2025-09-25 03:55:00+00:00
1383.0,1383.0999755859375,1381.0999755859375,1381.699951171875,56349,2025-09-25 04:00:00+00:00
1381.5,1381.9000244140625,1380.4000244140625,1381.300048828125,28565,2025-09-25 04:05:00+00:00
1381.300048828125,1382.0999755859375,1379.4000244140625,1379.5999755859375,45199,2025-09-25 04:10:00+00:00
1379.800048828125,1379.800048828125,1377.199951171875,1378.5,96465,2025-09-25 04:15:00+00:00
1378.199951171875,1378.5999755859375,1377.5,1378.300048828125,66224,2025-09-25 04:20:00+00:00
1377.9000244140625,1379.4000244140625,1377.5999755859375,1378.9000244140625,28624,2025-09-25 04:25:00+00:00
1379.0999755859375,1379.300048828125,1378.0,1378.5,49820,2025-09-25 04:30:00+00:00
1378.5,1378.699951171875,1377.0,1377.9000244140625,48339,2025-09-25 04:35:00+00:00
1377.9000244140625,1378.300048828125,1377.199951171875,1377.199951171875,27536,2025-09-25 04:40:00+00:00
1377.5999755859375,1378.300048828125,1376.5,1376.9000244140625,51731,2025-09-25 04:45:00+00:00
1377.0,1377.9000244140625,1376.800048828125,1377.300048828125,34130,2025-09-25 04:50:00+00:00
1377.199951171875,1378.800048828125,1377.199951171875,1378.699951171875,38752,2025-09-25 04:55:00+00:00
1378.699951171875,1379.699951171875,1378.4000244140625,1379.5,42383,2025-09-25 05:00:00+00:00
1379.5,1379.5,1377.5,1378.0999755859375,93572,2025-09-25 05:05:00+00:00
1378.199951171875,1378.5999755859375,1377.4000244140625,1377.5999755859375,87228,2025-09-25 05:10:00+00:00
1377.5999755859375,1377.699951171875,1376.5,1377.0,63042,2025-09-25 05:15:00+00:00
1377.0999755859375,1377.4000244140625,1376.0999755859375,1377.0,108957,2025-09-25 05:20:00+00:00
1377.0999755859375,1377.300048828125,1376.0,1376.4000244140625,112505,2025-09-25 05:25:00+00:00
1376.199951171875,1376.699951171875,1375.0,1375.0999755859375,87167,2025-09-25 05:30:00+00:00
1375.199951171875,1376.9000244140625,1374.0,1376.4000244140625,84840,2025-09-25 05:35:00+00:00
1376.5999755859375,1378.0,1376.4000244140625,1377.5,38589,2025-09-25 05:40:00+00:00
1377.5,1378.199951171875,1377.300048828125,1378.199951171875,29978,2025-09-25 05:45:00+00:00
1378.199951171875,1379.699951171875,1378.0,1378.699951171875,50700,2025-09-25 05:50:00+00:00
1378.800048828125,1379.300048828125,1377.4000244140625,1378.0,68552,2025-09-25 05:55:00+00:00
1378.300048828125,1378.5,1377.4000244140625,1377.5,21227,2025-09-25 06:00:00+00:00
1377.699951171875,1378.300048828125,1377.199951171875,1377.5,18172,2025-09-25 06:05:00+00:00
1377.5,1377.699951171875,1376.0,1376.199951171875,47724,2025-09-25 06:10:00+00:00
1376.4000244140625,1377.0999755859375,1375.199951171875,1375.800048828125,119422,2025-09-25 06:15:00+00:00
1375.800048828125,1376.0,1375.0999755859375,1375.5,98093,2025-09-25 06:20:00+00:00
1375.4000244140625,1377.0,1374.300048828125,1374.5,245693,2025-09-25 06:25:00+00:00
1374.5,1375.0,1373.0,1374.0,261549,2025-09-25 06:30:00+00:00
1374.0,1374.5999755859375,1373.0,1373.300048828125,59351,2025-09-25 06:35:00+00:00
1373.300048828125,1375.0999755859375,1373.0999755859375,1374.9000244140625,82548,2025-09-25 06:40:00+00:00
1374.5999755859375,1376.300048828125,1374.199951171875,1376.0,158401,2025-09-25 06:45:00+00:00
1376.199951171875,1378.4000244140625,1375.5999755859375,1376.0999755859375,239899,2025-09-25 06:50:00+00:00
1376.0999755859375,1378.699951171875,1375.5,1377.300048828125,299737,2025-09-25 06:55:00+00:00
1377.199951171875,1377.4000244140625,1375.5999755859375,1376.5,229864,2025-09-25 07:00:00+00:00
1376.300048828125,1379.0999755859375,1376.300048828125,1376.9000244140625,73817,2025-09-25 07:05:00+00:00
1377.0,1377.300048828125,1375.300048828125,1375.4000244140625,83222,2025-09-25 07:10:00+00:00
1375.4000244140625,1377.699951171875,1375.4000244140625,1377.0,214857,2025-09-25 07:15:00+00:00
1377.0,1377.300048828125,1376.0,1376.5999755859375,106688,2025-09-25 07:20:00+00:00
1376.5,1376.800048828125,1375.9000244140625,1376.0,33310,2025-09-25 07:25:00+00:00
1376.300048828125,1377.0,1375.0999755859375,1377.0,75171,2025-09-25 07:30:00+00:00
1377.0,1378.300048828125,1375.4000244140625,1377.5999755859375,217863,2025-09-25 07:35:00+00:00
1377.699951171875,1378.300048828125,1375.5,1376.0999755859375,215698,2025-09-25 07:40:00+00:00
1375.5,1378.4000244140625,1375.4000244140625,1378.199951171875,293812,2025-09-25 07:45:00+00:00
1378.4000244140625,1379.300048828125,1375.199951171875,1376.0,326140,2025-09-25 07:50:00+00:00
1376.0,1376.199951171875,1375.0999755859375,1375.5,65096,2025-09-25 07:55:00+00:00
1375.4000244140625,1378.0,1375.0999755859375,1376.800048828125,104978,2025-09-25 08:00:00+00:00
1376.5,1377.800048828125,1376.0,1377.199951171875,147662,2025-09-25 08:05:00+00:00
1377.699951171875,1377.800048828125,1376.800048828125,1377.199951171875,28571,2025-09-25 08:10:00+00:00
1377.0999755859375,1378.5999755859375,1377.0,1378.0,30657,2025-09-25 08:15:00+00:00
1377.9000244140625,1378.4000244140625,1377.199951171875,1377.699951171875,145073,2025-09-25 08:20:00+00:00
1377.699951171875,1379.0,1375.699951171875,1376.199951171875,302373,2025-09-25 08:25:00+00:00
1376.199951171875,1377.300048828125,1375.199951171875,1375.4000244140625,75794,2025-09-25 08:30:00+00:00
1375.5,1376.5,1375.0999755859375,1375.5,112474,2025-09-25 08:35:00+00:00
1375.4000244140625,1376.0,1374.5,1375.0999755859375,218321,2025-09-25 08:40:00+00:00
1375.0,1376.199951171875,1374.0999755859375,1375.0,224921,2025-09-25 08:45:00+00:00
1374.9000244140625,1375.199951171875,1374.300048828125,1374.5,63699,2025-09-25 08:50:00+00:00
1374.300048828125,1375.9000244140625,1373.699951171875,1374.9000244140625,242969,2025-09-25 08:55:00+00:00
1374.300048828125,1374.800048828125,1374.0,1374.199951171875,48829,2025-09-25 09:00:00+00:00
1374.199951171875,1375.5999755859375,1373.5999755859375,1374.9000244140625,247484,2025-09-25 09:05:00+00:00
1375.0,1375.0,1373.5,1374.5999755859375,99444,2025-09-25 09:10:00+00:00
1374.5999755859375,1375.5999755859375,1373.5999755859375,1375.0999755859375,244119,2025-09-25 09:15:00+00:00
1375.199951171875,1376.0,1374.0999755859375,1374.0999755859375,121220,2025-09-25 09:20:00+00:00
1374.0999755859375,1374.4000244140625,1372.5999755859375,1373.0,203866,2025-09-25 09:25:00+00:00
1373.0999755859375,1373.300048828125,1370.4000244140625,1370.5,522127,2025-09-25 09:30:00+00:00
1370.5,1371.0999755859375,1369.0,1369.9000244140625,611940,2025-09-25 09:35:00+00:00
1369.9000244140625,1373.300048828125,1369.9000244140625,1372.300048828125,616499,2025-09-25 09:40:00+00:00
1372.4000244140625,1374.800048828125,1372.4000244140625,1373.9000244140625,544022,2025-09-25 09:45:00+00:00
1374.0,1374.9000244140625,1373.0999755859375,1374.5,461929,2025-09-25 09:50:00+00:00
1374.9000244140625,1375.0,1372.4000244140625,1374.800048828125,283550,2025-09-25 09:55:00+00:00
1372.0,1372.0999755859375,1369.0,1370.699951171875,0,2025-09-26 03:45:00+00:00
1370.5999755859375,1371.0,1369.0,1370.0,97323,2025-09-26 03:50:00+00:00
1369.9000244140625,1369.9000244140625,1367.5999755859375,1367.5999755859375,123620,2025-09-26 03:55:00+00:00
1367.5999755859375,1368.0999755859375,1366.0999755859375,1366.300048828125,104306,2025-09-26 04:00:00+00:00
1366.4000244140625,1368.5,1366.0,1367.300048828125,88067,2025-09-26 04:05:00+00:00
1367.5999755859375,1368.800048828125,1367.4000244140625,1368.0,61943,2025-09-26 04:10:00+00:00
1368.199951171875,1369.9000244140625,1368.0,1369.699951171875,50905,2025-09-26 04:15:00+00:00
1369.699951171875,1369.9000244140625,1368.5,1369.699951171875,43439,2025-09-26 04:20:00+00:00
1369.5999755859375,1369.9000244140625,1368.9000244140625,1368.9000244140625,33982,2025-09-26 04:25:00+00:00
1368.5,1368.800048828125,1367.0999755859375,1367.300048828125,28823,2025-09-26 04:30:00+00:00
1367.4000244140625,1369.0999755859375,1367.0,1368.5,40787,2025-09-26 04:35:00+00:00
1368.800048828125,1368.9000244140625,1367.5,1368.5999755859375,25314,2025-09-26 04:40:00+00:00
1368.5999755859375,1368.699951171875,1367.800048828125,1368.199951171875,32476,2025-09-26 04:45:00+00:00
1368.0999755859375,1370.0,1367.699951171875,1370.0,167052,2025-09-26 04:50:00+00:00
1370.300048828125,1370.9000244140625,1370.0,1370.9000244140625,56480,2025-09-26 04:55:00+00:00
1370.9000244140625,1371.5,1369.5,1371.5,94077,2025-09-26 05:00:00+00:00
1371.5,1373.0,1371.5,1372.800048828125,80562,2025-09-26 05:05:00+00:00
1372.800048828125,1376.0,1372.800048828125,1374.5999755859375,134711,2025-09-26 05:10:00+00:00
1375.0,1375.9000244140625,1373.800048828125,1375.0,176169,2025-09-26 05:15:00+00:00
1375.0,1375.300048828125,1374.4000244140625,1375.0999755859375,133858,2025-09-26 05:20:00+00:00
1375.0,1375.0,1372.0999755859375,1373.0999755859375,86199,2025-09-26 05:25:00+00:00
1373.0999755859375,1373.5,1372.5999755859375,1373.0999755859375,66540,2025-09-26 05:30:00+00:00
1373.0999755859375,1375.0,1372.4000244140625,1375.0,64761,2025-09-26 05:35:00+00:00
1374.800048828125,1375.5,1374.4000244140625,1375.199951171875,57899,2025-09-26 05:40:00+00:00
1375.199951171875,1375.4000244140625,1374.5,1375.0999755859375,94647,2025-09-26 05:45:00+00:00
1375.0999755859375,1376.9000244140625,1374.800048828125,1376.9000244140625,104891,2025-09-26 05:50:00+00:00
1376.800048828125,1378.5,1376.5,1378.5,105360,2025-09-26 05:55:00+00:00
1378.5,1379.5,1377.800048828125,1378.199951171875,137931,2025-09-26 06:00:00+00:00
1378.0999755859375,1378.300048828125,1375.800048828125,1377.0,197935,2025-09-26 06:05:00+00:00
1376.9000244140625,1378.800048828125,1376.0,1378.300048828125,170100,2025-09-26 06:10:00+00:00
1378.699951171875,1379.199951171875,1377.0,1377.800048828125,183435,2025-09-26 06:15:00+00:00
1378.199951171875,1381.199951171875,1377.800048828125,1380.699951171875,226759,2025-09-26 06:20:00+00:00
1381.199951171875,1381.300048828125,1379.5999755859375,1379.800048828125,77091,2025-09-26 06:25:00+00:00
1379.800048828125,1380.9000244140625,1377.800048828125,1378.300048828125,238334,2025-09-26 06:30:00+00:00
1378.699951171875,1379.5,1377.199951171875,1378.800048828125,245768,2025-09-26 06:35:00+00:00
1378.800048828125,1379.5,1378.5999755859375,1378.800048828125,37854,2025-09-26 06:40:00+00:00
1379.0,1379.0999755859375,1377.0999755859375,1377.5999755859375,65955,2025-09-26 06:45:00+00:00
1377.5999755859375,1379.800048828125,1377.4000244140625,1379.5999755859375,71525,2025-09-26 06:50:00+00:00
1379.0999755859375,1379.5999755859375,1378.0,1378.5999755859375,47731,2025-09-26 06:55:00+00:00
1378.5999755859375,1378.9000244140625,1377.4000244140625,1377.9000244140625,56782,2025-09-26 07:00:00+00:00
1377.9000244140625,1378.800048828125,1377.9000244140625,1378.4000244140625,40856,2025-09-26 07:05:00+00:00
1378.300048828125,1379.300048828125,1378.0999755859375,1379.300048828125,62928,2025-09-26 07:10:00+00:00
1379.0999755859375,1380.300048828125,1379.0,1380.0,63954,2025-09-26 07:15:00+00:00
1380.199951171875,1380.800048828125,1379.5,1380.699951171875,110621,2025-09-26 07:20:00+00:00
1380.800048828125,1381.800048828125,1379.0,1379.699951171875,370972,2025-09-26 07:25:00+00:00
1379.5999755859375,1380.9000244140625,1379.199951171875,1380.9000244140625,94356,2025-09-26 07:30:00+00:00
1380.5999755859375,1381.5,1380.4000244140625,1380.5,71126,2025-09-26 07:35:00+00:00
1380.0999755859375,1380.800048828125,1379.4000244140625,1379.5999755859375,134750,2025-09-26 07:40:00+00:00
1380.300048828125,1382.5,1379.5,1381.5999755859375,287123,2025-09-26 07:45:00+00:00
1381.4000244140625,1381.5999755859375,1379.9000244140625,1380.0999755859375,145540,2025-09-26 07:50:00+00:00
1380.0999755859375,1380.5,1379.5,1379.800048828125,111081,2025-09-26 07:55:00+00:00
1380.0999755859375,1380.0999755859375,1377.699951171875,1378.699951171875,137648,2025-09-26 08:00:00+00:00
1378.699951171875,1380.0,1378.4000244140625,1379.300048828125,90125,2025-09-26 08:05:00+00:00
1379.300048828125,1380.800048828125,1378.9000244140625,1379.199951171875,39976,2025-09-26 08:10:00+00:00
1379.5,1380.0999755859375,1379.0,1379.5,45003,2025-09-26 08:15:00+00:00
1379.4000244140625,1379.4000244140625,1377.0999755859375,1377.300048828125,220940,2025-09-26 08:20:00+00:00
1377.300048828125,1378.0,1373.800048828125,1374.300048828125,176078,2025-09-26 08:25:00+00:00
1374.300048828125,1375.4000244140625,1373.0,1375.300048828125,239698,2025-09-26 08:30:00+00:00
1375.0999755859375,1376.0,1373.5999755859375,1375.699951171875,84430,2025-09-26 08:35:00+00:00
1375.5999755859375,1376.9000244140625,1375.199951171875,1376.699951171875,184573,2025-09-26 08:40:00+00:00
1376.800048828125,1376.800048828125,1373.800048828125,1375.0999755859375,210921,2025-09-26 08:45:00+00:00
1374.800048828125,1376.5,1374.4000244140625,1375.300048828125,287404,2025-09-26 08:50:00+00:00
1375.0,1376.0,1374.9000244140625,1375.300048828125,47104,2025-09-26 08:55:00+00:00
1375.0999755859375,1377.199951171875,1375.0,1376.199951171875,211728,2025-09-26 09:00:00+00:00
1376.0,1377.199951171875,1375.5,1376.5,91924,2025-09-26 09:05:00+00:00
1376.0,1377.800048828125,1376.0,1377.0,79744,2025-09-26 09:10:00+00:00
1376.800048828125,1376.9000244140625,1375.699951171875,1376.5,49170,2025-09-26 09:15:00+00:00
1376.4000244140625,1378.199951171875,1375.0,1375.0999755859375,286883,2025-09-26 09:20:00+00:00
1375.0999755859375,1375.9000244140625,1374.800048828125,1375.300048828125,51128,2025-09-26 09:25:00+00:00
1375.300048828125,1376.199951171875,1375.0,1375.5,131968,2025-09-26 09:30:00+00:00
1375.5999755859375,1378.0999755859375,1375.300048828125,1376.4000244140625,409996,2025-09-26 09:35:00+00:00
1376.5,1376.5999755859375,1375.5999755859375,1375.800048828125,182446,2025-09-26 09:40:00+00:00
1375.800048828125,1377.800048828125,1375.4000244140625,1377.800048828125,204574,2025-09-26 09:45:00+00:00
1378.0999755859375,1379.4000244140625,1377.800048828125,1379.199951171875,276189,2025-09-26 09:50:00+00:00
1379.0999755859375,1380.0999755859375,1378.800048828125,1379.0,351367,2025-09-26 09:55:00+00:00
1381.9000244140625,1384.5999755859375,1380.0999755859375,1383.699951171875,0,2025-09-29 03:45:00+00:00
1383.5,1384.5,1382.4000244140625,1383.199951171875,91512,2025-09-29 03:50:00+00:00
1383.300048828125,1384.0,1382.699951171875,1383.300048828125,60189,2025-09-29 03:55:00+00:00
1383.0999755859375,1384.5,1382.0,1384.4000244140625,65494,2025-09-29 04:00:00+00:00
1384.5,1385.5,1383.9000244140625,1385.0,112034,2025-09-29 04:05:00+00:00
1384.9000244140625,1385.5,1383.4000244140625,1383.699951171875,78531,2025-09-29 04:10:00+00:00
1383.699951171875,1384.0,1383.199951171875,1383.300048828125,32199,2025-09-29 04:15:00+00:00
1383.5,1384.0999755859375,1383.0999755859375,1383.9000244140625,74108,2025-09-29 04:20:00+00:00
1383.9000244140625,1385.199951171875,1383.5999755859375,1385.199951171875,64148,2025-09-29 04:25:00+00:00
1385.4000244140625,1386.9000244140625,1384.4000244140625,1384.5999755859375,81080,2025-09-29 04:30:00+00:00
1384.5999755859375,1385.0,1384.0,1384.0,31855,2025-09-29 04:35:00+00:00
1384.199951171875,1384.800048828125,1384.0,1384.5,37146,2025-09-29 04:40:00+00:00
1384.4000244140625,1386.4000244140625,1383.9000244140625,1386.300048828125,49850,2025-09-29 04:45:00+00:00
1386.300048828125,1386.300048828125,1384.0999755859375,1384.0999755859375,62265,2025-09-29 04:50:00+00:00
1384.5,1384.5,1382.5999755859375,1382.5999755859375,49158,2025-09-29 04:55:00+00:00
1382.5999755859375,1383.0999755859375,1381.199951171875,1382.9000244140625,63300,2025-09-29 05:00:00+00:00
1382.9000244140625,1383.5999755859375,1381.9000244140625,1382.300048828125,69523,2025-09-29 05:05:00+00:00
1382.4000244140625,1384.4000244140625,1381.5999755859375,1384.0,111253,2025-09-29 05:10:00+00:00
1384.199951171875,1384.5,1383.800048828125,1384.0,82142,2025-09-29 05:15:00+00:00
1384.0999755859375,1384.199951171875,1383.0,1383.0999755859375,49503,2025-09-29 05:20:00+00:00
1383.4000244140625,1385.5,1383.0,1385.199951171875,107231,2025-09-29 05:25:00+00:00
1385.4000244140625,1386.0999755859375,1385.0999755859375,1386.0999755859375,36942,2025-09-29 05:30:00+00:00
1386.0999755859375,1387.4000244140625,1386.0999755859375,1387.199951171875,62668,2025-09-29 05:35:00+00:00
1387.199951171875,1388.0,1387.0,1387.5999755859375,93391,2025-09-29 05:40:00+00:00
1387.199951171875,1387.5,1386.300048828125,1386.699951171875,30846,2025-09-29 05:45:00+00:00
1386.699951171875,1387.5,1386.5,1387.4000244140625,33171,2025-09-29 05:50:00+00:00
1387.4000244140625,1387.800048828125,1387.0999755859375,1387.300048828125,29829,2025-09-29 05:55:00+00:00
1387.300048828125,1387.300048828125,1384.4000244140625,1384.5999755859375,47908,2025-09-29 06:00:00+00:00
1384.300048828125,1384.4000244140625,1378.0,1378.5,269772,2025-09-29 06:05:00+00:00
1378.5999755859375,1378.5999755859375,1376.5999755859375,1377.800048828125,102094,2025-09-29 06:10:00+00:00
1377.699951171875,1377.9000244140625,1375.0999755859375,1375.300048828125,71682,2025-09-29 06:15:00+00:00
1375.300048828125,1379.0,1375.300048828125,1376.9000244140625,132323,2025-09-29 06:20:00+00:00
1377.0,1377.9000244140625,1376.5,1377.5999755859375,44999,2025-09-29 06:25:00+00:00
