entry_time,entry_price,exit_time,exit_price,pnl
2024-12-03 00:00:00,611.7265625,2024-12-27 00:00:00,598.4121704101562,-13.31439208984375
2025-01-14 00:00:00,592.8651123046875,2025-02-26 00:00:00,672.1300659179688,79.26495361328125
2025-05-01 00:00:00,571.3843994140625,2025-07-21 00:00:00,712.4890747070312,141.10467529296875
2025-07-31 00:00:00,772.9183349609375,2025-08-27 00:00:00,746.8759155273438,-26.04241943359375
2025-09-15 00:00:00,764.1842041015625,2025-10-01 00:00:00,717.3400268554688,-46.84417724609375
