entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason,holding_period,symbol,timeframe
2024-12-17 08:45:00,2024-12-17 18:30:00,short,2644.085,2648.454,2647.8860714285715,2632.6817857142855,-4.369000000000142,stop_loss,39.0,EURUSD,15m
2024-12-17 18:30:00,2024-12-18 14:15:00,short,2648.454,2638.535,2651.4933571428573,2639.3359285714287,9.919000000000324,take_profit,79.0,EURUSD,15m
2024-12-18 14:15:00,2024-12-18 19:00:00,short,2638.535,2616.414,2641.226642857143,2630.460071428571,22.12099999999964,take_profit,19.0,EURUSD,15m
2024-12-18 19:00:00,2024-12-18 19:45:00,short,2616.414,2604.435,2620.3410000000003,2604.633,11.97900000000027,take_profit,3.0,EURUSD,15m
2024-12-18 19:45:00,2024-12-18 21:30:00,short,2604.435,2587.295,2610.1476428571427,2587.297071428571,17.139999999999873,take_profit,7.0,EURUSD,15m
2024-12-18 21:30:00,2024-12-19 00:45:00,short,2587.295,2595.011,2594.946642857143,2564.3400714285713,-7.7159999999998945,stop_loss,13.0,EURUSD,15m
2024-12-19 00:45:00,2024-12-19 01:00:00,short,2595.011,2601.405,2599.762142857143,2580.7575714285713,-6.394000000000233,stop_loss,1.0,EURUSD,15m
2024-12-19 01:00:00,2024-12-19 01:30:00,short,2601.405,2614.055,2606.082785714286,2587.3716428571433,-12.649999999999636,stop_loss,2.0,EURUSD,15m
2024-12-19 01:30:00,2024-12-19 07:15:00,short,2614.055,2619.444,2619.1985,2598.6245,-5.389000000000124,stop_loss,23.0,EURUSD,15m
2024-12-19 07:15:00,2024-12-19 12:30:00,short,2619.444,2608.395,2622.988214285714,2608.811357142857,11.048999999999978,take_profit,21.0,EURUSD,15m
2024-12-19 12:30:00,2024-12-19 13:45:00,short,2608.395,2596.195,2612.032142857143,2597.4835714285714,12.199999999999818,take_profit,5.0,EURUSD,15m
2024-12-19 13:45:00,2024-12-20 01:30:00,short,2596.195,2600.895,2600.820928571429,2582.3172142857147,-4.699999999999818,stop_loss,47.0,EURUSD,15m
2024-12-20 01:30:00,2024-12-20 06:30:00,short,2600.895,2604.298,2603.7833571428573,2592.2299285714284,-3.4029999999997926,stop_loss,20.0,EURUSD,15m
2024-12-20 06:30:00,2024-12-20 13:30:00,short,2604.298,2608.755,2606.797357142857,2596.799928571428,-4.457000000000335,stop_loss,28.0,EURUSD,15m
2024-12-20 13:30:00,2024-12-20 14:00:00,short,2608.755,2613.975,2611.8094285714287,2599.5917142857143,-5.2199999999998,stop_loss,2.0,EURUSD,15m
2024-12-20 14:00:00,2024-12-20 15:00:00,short,2613.975,2622.015,2617.639142857143,2602.982571428571,-8.039999999999964,stop_loss,4.0,EURUSD,15m
2024-12-20 15:00:00,2024-12-20 15:30:00,short,2622.015,2627.924,2626.4137857142855,2608.818642857143,-5.9090000000001055,stop_loss,2.0,EURUSD,15m
2024-12-20 15:30:00,2024-12-23 15:00:00,short,2627.924,2612.005,2632.644714285714,2613.7618571428575,15.918999999999869,take_profit,286.0,EURUSD,15m
2024-12-23 15:00:00,2024-12-23 16:30:00,short,2612.005,2615.648,2615.2607142857146,2602.2378571428567,-3.643000000000029,stop_loss,6.0,EURUSD,15m
2024-12-23 16:30:00,2024-12-24 04:45:00,short,2615.648,2619.938,2619.3945000000003,2604.4084999999995,-4.289999999999964,stop_loss,49.0,EURUSD,15m
2024-12-24 04:45:00,2024-12-24 09:30:00,short,2619.938,2614.405,2621.7250714285715,2614.576785714286,5.532999999999902,take_profit,19.0,EURUSD,15m
2024-12-24 09:30:00,2024-12-24 10:15:00,short,2614.405,2616.735,2616.490785714286,2608.147642857143,-2.3299999999999272,stop_loss,3.0,EURUSD,15m
2024-12-24 10:15:00,2024-12-24 17:15:00,short,2616.735,2619.125,2618.8643571428574,2610.3469285714286,-2.3899999999998727,stop_loss,28.0,EURUSD,15m
2024-12-24 17:15:00,2024-12-26 01:00:00,short,2619.125,2624.398,2621.8616428571427,2610.9150714285715,-5.273000000000138,stop_loss,127.0,EURUSD,15m
2024-12-26 01:00:00,2024-12-26 02:45:00,short,2624.398,2627.445,2626.628285714286,2617.707142857143,-3.0470000000000255,stop_loss,7.0,EURUSD,15m
2024-12-26 02:45:00,2024-12-26 13:00:00,short,2627.445,2630.048,2629.3610714285714,2621.696785714286,-2.6029999999996107,stop_loss,41.0,EURUSD,15m
2024-12-26 13:00:00,2024-12-26 13:30:00,short,2630.048,2623.674,2631.8272857142856,2624.7101428571427,6.373999999999796,take_profit,2.0,EURUSD,15m
2024-12-26 13:30:00,2024-12-26 14:15:00,short,2623.674,2626.378,2625.8889285714286,2617.0292142857143,-2.7040000000001783,stop_loss,3.0,EURUSD,15m
2024-12-26 14:15:00,2024-12-26 14:45:00,short,2626.378,2629.898,2628.7813571428574,2619.1679285714285,-3.519999999999982,stop_loss,2.0,EURUSD,15m
2024-12-26 14:45:00,2024-12-26 15:00:00,short,2629.898,2634.684,2632.5355714285715,2621.985285714286,-4.786000000000058,stop_loss,1.0,EURUSD,15m
2024-12-26 15:00:00,2024-12-27 09:00:00,short,2634.684,2625.685,2637.624428571429,2625.8627142857144,8.999000000000251,take_profit,72.0,EURUSD,15m
2024-12-27 09:00:00,2024-12-27 11:45:00,short,2625.685,2628.495,2628.3925714285715,2617.5622857142857,-2.8099999999999454,stop_loss,11.0,EURUSD,15m
2024-12-27 11:45:00,2024-12-27 13:15:00,short,2628.495,2620.545,2630.631714285714,2622.084857142857,7.949999999999818,take_profit,6.0,EURUSD,15m
2024-12-27 13:15:00,2024-12-29 23:15:00,short,2620.545,2623.465,2623.4468571428574,2611.8394285714285,-2.9200000000000728,stop_loss,232.0,EURUSD,15m
2024-12-29 23:15:00,2024-12-30 03:15:00,short,2623.465,2627.025,2626.0699285714286,2615.6502142857144,-3.5599999999999454,stop_loss,16.0,EURUSD,15m
2024-12-30 03:15:00,2024-12-30 06:30:00,short,2627.025,2620.025,2629.1794285714286,2620.5617142857145,7.0,take_profit,13.0,EURUSD,15m
2024-12-30 06:30:00,2024-12-30 08:45:00,short,2620.025,2611.775,2622.267428571429,2613.2977142857144,8.25,take_profit,9.0,EURUSD,15m
2024-12-30 08:45:00,2024-12-30 09:15:00,short,2611.775,2616.148,2614.1653571428574,2604.6039285714287,-4.373000000000047,stop_loss,2.0,EURUSD,15m
2024-12-30 09:15:00,2024-12-30 12:45:00,short,2616.148,2621.355,2618.6207142857143,2608.7298571428573,-5.20699999999988,stop_loss,14.0,EURUSD,15m
2024-12-30 12:45:00,2024-12-30 13:45:00,short,2621.355,2606.555,2624.5263571428573,2611.8409285714283,14.800000000000182,take_profit,4.0,EURUSD,15m
2024-12-30 13:45:00,2024-12-30 14:00:00,short,2606.555,2611.885,2610.775857142857,2593.8924285714284,-5.330000000000382,stop_loss,1.0,EURUSD,15m
2024-12-30 14:00:00,2024-12-30 16:15:00,short,2611.885,2596.145,2616.3829285714287,2598.3912142857143,15.740000000000236,take_profit,9.0,EURUSD,15m
2024-12-30 16:15:00,2024-12-30 17:00:00,short,2596.145,2603.045,2601.7189285714285,2579.4232142857145,-6.900000000000091,stop_loss,3.0,EURUSD,15m
2024-12-30 17:00:00,2024-12-30 20:30:00,short,2603.045,2608.565,2608.0610714285713,2587.9967857142856,-5.519999999999982,stop_loss,14.0,EURUSD,15m
2024-12-30 20:30:00,2024-12-31 07:30:00,short,2608.565,2611.155,2610.8645,2601.6665000000003,-2.5900000000001455,stop_loss,44.0,EURUSD,15m
2024-12-31 07:30:00,2024-12-31 07:45:00,short,2611.155,2613.555,2613.2273571428573,2604.9379285714285,-2.399999999999636,stop_loss,1.0,EURUSD,15m
2024-12-31 07:45:00,2024-12-31 08:30:00,short,2613.555,2615.948,2615.7919285714283,2606.844214285714,-2.393000000000029,stop_loss,3.0,EURUSD,15m
2024-12-31 08:30:00,2024-12-31 13:00:00,short,2615.948,2607.585,2618.4594285714284,2608.413714285714,8.362999999999829,take_profit,18.0,EURUSD,15m
2024-12-31 13:00:00,2024-12-31 13:15:00,short,2607.585,2613.675,2609.973785714286,2600.418642857143,-6.0900000000001455,stop_loss,1.0,EURUSD,15m
2024-12-31 13:15:00,2024-12-31 15:00:00,short,2613.675,2617.925,2616.611428571429,2604.8657142857146,-4.25,stop_loss,7.0,EURUSD,15m
2024-12-31 15:00:00,2024-12-31 15:30:00,short,2617.925,2623.495,2621.5513571428573,2607.0459285714287,-5.569999999999709,stop_loss,2.0,EURUSD,15m
2024-12-31 15:30:00,2025-01-02 01:00:00,short,2623.495,2629.315,2627.511357142857,2611.4459285714283,-5.820000000000164,stop_loss,134.0,EURUSD,15m
2025-01-02 01:00:00,2025-01-02 01:15:00,short,2629.315,2632.298,2631.487,2622.799,-2.98299999999972,stop_loss,1.0,EURUSD,15m
2025-01-02 01:15:00,2025-01-02 02:15:00,short,2632.298,2635.498,2634.629714285714,2625.302857142857,-3.200000000000273,stop_loss,4.0,EURUSD,15m
2025-01-02 02:15:00,2025-01-02 10:00:00,short,2635.498,2638.735,2638.189142857143,2627.4245714285717,-3.23700000000008,stop_loss,31.0,EURUSD,15m
2025-01-02 10:00:00,2025-01-02 10:15:00,short,2638.735,2644.598,2641.6832142857143,2629.8903571428573,-5.862999999999829,stop_loss,1.0,EURUSD,15m
2025-01-02 10:15:00,2025-01-02 14:30:00,short,2644.598,2648.685,2648.0007142857144,2634.389857142857,-4.086999999999989,stop_loss,17.0,EURUSD,15m
2025-01-02 14:30:00,2025-01-02 15:45:00,short,2648.685,2653.948,2652.743214285714,2636.5103571428567,-5.26299999999992,stop_loss,5.0,EURUSD,15m
2025-01-02 15:45:00,2025-01-02 16:45:00,short,2653.948,2659.148,2658.520571428571,2640.2302857142854,-5.200000000000273,stop_loss,4.0,EURUSD,15m
2025-01-02 16:45:00,2025-01-03 04:15:00,short,2659.148,2663.875,2663.663785714286,2645.6006428571427,-4.726999999999862,stop_loss,46.0,EURUSD,15m
2025-01-03 04:15:00,2025-01-03 07:15:00,short,2663.875,2652.605,2666.6795714285713,2655.4612857142856,11.269999999999982,take_profit,12.0,EURUSD,15m
2025-01-03 07:15:00,2025-01-03 10:00:00,short,2652.605,2656.595,2654.9162142857144,2645.6713571428572,-3.9899999999997817,stop_loss,11.0,EURUSD,15m
2025-01-03 10:00:00,2025-01-03 13:30:00,short,2656.595,2645.425,2659.471071428571,2647.9667857142854,11.169999999999618,take_profit,14.0,EURUSD,15m
2025-01-03 13:30:00,2025-01-03 13:45:00,short,2645.425,2649.685,2648.629142857143,2635.8125714285716,-4.2599999999997635,stop_loss,1.0,EURUSD,15m
2025-01-03 13:45:00,2025-01-03 20:00:00,short,2649.685,2639.064,2653.177714285714,2639.206857142857,10.621000000000095,take_profit,25.0,EURUSD,15m
2025-01-03 20:00:00,2025-01-05 23:15:00,short,2639.064,2641.635,2641.0249285714285,2633.1812142857143,-2.5710000000003674,stop_loss,205.0,EURUSD,15m
2025-01-05 23:15:00,2025-01-06 01:00:00,short,2641.635,2644.505,2643.4153571428574,2636.2939285714288,-2.869999999999891,stop_loss,7.0,EURUSD,15m
2025-01-06 01:00:00,2025-01-06 04:00:00,short,2644.505,2638.045,2646.6402857142857,2638.099142857143,6.460000000000036,take_profit,12.0,EURUSD,15m
2025-01-06 04:00:00,2025-01-06 07:30:00,short,2638.045,2625.555,2640.949285714286,2629.332142857143,12.490000000000236,take_profit,14.0,EURUSD,15m
2025-01-06 07:30:00,2025-01-06 08:15:00,short,2625.555,2629.655,2628.2882142857143,2617.355357142857,-4.100000000000364,stop_loss,3.0,EURUSD,15m
2025-01-06 08:15:00,2025-01-06 09:00:00,short,2629.655,2634.685,2632.2732142857144,2621.800357142857,-5.029999999999745,stop_loss,3.0,EURUSD,15m
2025-01-06 09:00:00,2025-01-06 11:15:00,short,2634.685,2644.628,2637.768,2625.4359999999997,-9.943000000000211,stop_loss,9.0,EURUSD,15m
2025-01-06 11:15:00,2025-01-06 11:30:00,short,2644.628,2648.665,2648.048928571429,2634.365214285714,-4.036999999999807,stop_loss,1.0,EURUSD,15m
2025-01-06 11:30:00,2025-01-06 13:30:00,short,2648.665,2624.514,2652.3360000000002,2637.6519999999996,24.15099999999984,take_profit,8.0,EURUSD,15m
2025-01-06 13:30:00,2025-01-06 14:45:00,short,2624.514,2631.298,2630.0054285714286,2608.0397142857146,-6.783999999999651,stop_loss,5.0,EURUSD,15m
2025-01-06 14:45:00,2025-01-06 15:15:00,short,2631.298,2638.835,2638.446714285714,2609.8518571428567,-7.537000000000262,stop_loss,2.0,EURUSD,15m
2025-01-06 15:15:00,2025-01-07 11:30:00,short,2638.835,2646.458,2646.358714285714,2616.263857142857,-7.623000000000047,stop_loss,81.0,EURUSD,15m
2025-01-07 11:30:00,2025-01-07 12:30:00,short,2646.458,2649.464,2648.9402142857143,2639.0113571428574,-3.005999999999858,stop_loss,4.0,EURUSD,15m
2025-01-07 12:30:00,2025-01-07 13:00:00,short,2649.464,2654.835,2652.125857142857,2641.4784285714286,-5.371000000000095,stop_loss,2.0,EURUSD,15m
2025-01-07 13:00:00,2025-01-07 13:15:00,short,2654.835,2660.204,2657.633357142857,2646.439928571429,-5.369000000000142,stop_loss,1.0,EURUSD,15m
2025-01-07 13:15:00,2025-01-07 15:00:00,short,2660.204,2648.475,2663.3545000000004,2650.7525000000005,11.72900000000027,take_profit,7.0,EURUSD,15m
2025-01-07 15:00:00,2025-01-07 16:30:00,short,2648.475,2654.098,2653.482,2633.4539999999997,-5.623000000000047,stop_loss,6.0,EURUSD,15m
2025-01-07 16:30:00,2025-01-08 13:45:00,short,2654.098,2660.035,2659.967857142857,2636.4884285714284,-5.936999999999898,stop_loss,85.0,EURUSD,15m
2025-01-08 13:45:00,2025-01-08 14:30:00,short,2660.035,2665.264,2663.6237857142855,2649.268642857143,-5.229000000000269,stop_loss,3.0,EURUSD,15m
2025-01-08 14:30:00,2025-01-08 16:45:00,short,2665.264,2669.498,2669.357,2652.985,-4.233999999999924,stop_loss,9.0,EURUSD,15m
2025-01-08 16:45:00,2025-01-08 17:30:00,short,2669.498,2653.178,2673.6540714285716,2657.0297857142855,16.320000000000164,take_profit,3.0,EURUSD,15m
2025-01-08 17:30:00,2025-01-08 19:15:00,short,2653.178,2659.808,2657.9867142857142,2638.751857142857,-6.630000000000109,stop_loss,7.0,EURUSD,15m
2025-01-08 19:15:00,2025-01-09 06:45:00,short,2659.808,2666.575,2664.7515,2644.9775,-6.766999999999825,stop_loss,46.0,EURUSD,15m
2025-01-09 06:45:00,2025-01-09 11:15:00,short,2666.575,2670.664,2668.843,2659.7709999999997,-4.0890000000003965,stop_loss,18.0,EURUSD,15m
2025-01-09 11:15:00,2025-01-09 13:15:00,short,2670.664,2674.814,2673.9205714285717,2660.894285714286,-4.149999999999636,stop_loss,8.0,EURUSD,15m
2025-01-09 13:15:00,2025-01-09 17:15:00,short,2674.814,2664.795,2677.9885,2665.2905,10.018999999999778,take_profit,16.0,EURUSD,15m
2025-01-09 17:15:00,2025-01-09 18:15:00,short,2664.795,2669.914,2668.8177142857144,2652.726857142857,-5.119000000000142,stop_loss,4.0,EURUSD,15m
2025-01-09 18:15:00,2025-01-10 03:15:00,short,2669.914,2674.135,2673.6555714285714,2658.689285714286,-4.221000000000004,stop_loss,36.0,EURUSD,15m
2025-01-10 03:15:00,2025-01-10 06:30:00,short,2674.135,2676.185,2675.9707142857146,2668.6278571428575,-2.049999999999727,stop_loss,13.0,EURUSD,15m
2025-01-10 06:30:00,2025-01-10 06:45:00,short,2676.185,2677.975,2677.7105714285713,2671.6082857142856,-1.7899999999999636,stop_loss,1.0,EURUSD,15m
2025-01-10 06:45:00,2025-01-10 08:45:00,short,2677.975,2679.705,2679.5627142857143,2673.211857142857,-1.7300000000000182,stop_loss,8.0,EURUSD,15m
2025-01-10 08:45:00,2025-01-10 14:00:00,short,2679.705,2683.104,2682.572,2671.104,-3.3989999999998872,stop_loss,21.0,EURUSD,15m
2025-01-10 14:00:00,2025-01-10 14:15:00,short,2683.104,2688.985,2687.479142857143,2669.978571428571,-5.881000000000313,stop_loss,1.0,EURUSD,15m
2025-01-10 14:15:00,2025-01-10 15:15:00,short,2688.985,2694.385,2693.765642857143,2674.643071428571,-5.400000000000091,stop_loss,4.0,EURUSD,15m
2025-01-10 15:15:00,2025-01-13 12:00:00,short,2694.385,2671.098,2701.0670714285716,2674.3387857142857,23.287000000000262,take_profit,275.0,EURUSD,15m
2025-01-13 12:00:00,2025-01-13 18:15:00,short,2671.098,2659.525,2674.831642857143,2659.897071428571,11.572999999999865,take_profit,25.0,EURUSD,15m
2025-01-13 18:15:00,2025-01-13 23:00:00,short,2659.525,2665.205,2663.7147142857143,2646.955857142857,-5.679999999999836,stop_loss,19.0,EURUSD,15m
2025-01-13 23:00:00,2025-01-13 23:45:00,short,2665.205,2667.675,2667.152642857143,2659.3620714285717,-2.4700000000002547,stop_loss,3.0,EURUSD,15m
2025-01-13 23:45:00,2025-01-14 00:30:00,short,2667.675,2670.375,2669.5969285714286,2661.9092142857144,-2.699999999999818,stop_loss,3.0,EURUSD,15m
2025-01-14 00:30:00,2025-01-14 04:30:00,short,2670.375,2672.625,2672.4375714285716,2664.1872857142857,-2.25,stop_loss,16.0,EURUSD,15m
2025-01-14 04:30:00,2025-01-14 09:30:00,short,2672.625,2665.445,2675.0177857142858,2665.4466428571427,7.179999999999836,take_profit,20.0,EURUSD,15m
2025-01-14 09:30:00,2025-01-14 11:45:00,short,2665.445,2669.025,2668.0913571428573,2657.5059285714287,-3.5799999999999272,stop_loss,9.0,EURUSD,15m
2025-01-14 11:45:00,2025-01-14 16:00:00,short,2669.025,2672.725,2671.815,2660.6549999999997,-3.699999999999818,stop_loss,17.0,EURUSD,15m
2025-01-14 16:00:00,2025-01-15 05:45:00,short,2672.725,2679.095,2677.4030714285714,2658.6907857142855,-6.369999999999891,stop_loss,55.0,EURUSD,15m
2025-01-15 05:45:00,2025-01-15 06:00:00,short,2679.095,2681.395,2680.8232857142852,2673.910142857143,-2.300000000000182,stop_loss,1.0,EURUSD,15m
2025-01-15 06:00:00,2025-01-15 08:00:00,short,2681.395,2683.285,2683.1257142857144,2676.2028571428573,-1.8899999999998727,stop_loss,8.0,EURUSD,15m
2025-01-15 08:00:00,2025-01-15 09:30:00,short,2683.285,2687.965,2685.5381428571427,2676.5255714285713,-4.680000000000291,stop_loss,6.0,EURUSD,15m
2025-01-15 09:30:00,2025-01-15 13:45:00,short,2687.965,2693.565,2690.4005,2680.6585,-5.599999999999909,stop_loss,17.0,EURUSD,15m
2025-01-15 13:45:00,2025-01-15 14:30:00,short,2693.565,2681.019,2697.213928571429,2682.618214285714,12.546000000000276,take_profit,3.0,EURUSD,15m
2025-01-15 14:30:00,2025-01-15 16:30:00,short,2681.019,2686.189,2685.840214285714,2666.555357142857,-5.170000000000073,stop_loss,8.0,EURUSD,15m
2025-01-15 16:30:00,2025-01-15 17:30:00,short,2686.189,2692.848,2692.241642857143,2668.031071428571,-6.6590000000001055,stop_loss,4.0,EURUSD,15m
2025-01-15 17:30:00,2025-01-16 01:00:00,short,2692.848,2698.948,2697.625571428571,2678.5152857142857,-6.099999999999909,stop_loss,30.0,EURUSD,15m
2025-01-16 01:00:00,2025-01-16 06:00:00,short,2698.948,2691.215,2701.4089285714285,2691.565214285714,7.73299999999972,take_profit,20.0,EURUSD,15m
2025-01-16 06:00:00,2025-01-16 06:30:00,short,2691.215,2693.068,2692.9809285714286,2685.917214285714,-1.8530000000000655,stop_loss,2.0,EURUSD,15m
2025-01-16 06:30:00,2025-01-16 07:00:00,short,2693.068,2697.595,2694.9310714285716,2687.478785714286,-4.526999999999589,stop_loss,2.0,EURUSD,15m
2025-01-16 07:00:00,2025-01-16 08:15:00,short,2697.595,2700.999,2699.628357142857,2691.4949285714283,-3.4039999999999964,stop_loss,5.0,EURUSD,15m
2025-01-16 08:15:00,2025-01-16 09:15:00,short,2700.999,2704.958,2703.7675714285715,2692.6932857142856,-3.9590000000002874,stop_loss,4.0,EURUSD,15m
2025-01-16 09:15:00,2025-01-16 11:15:00,short,2704.958,2708.995,2708.310285714286,2694.901142857143,-4.036999999999807,stop_loss,8.0,EURUSD,15m
2025-01-16 11:15:00,2025-01-16 13:30:00,short,2708.995,2714.009,2712.046142857143,2699.841571428571,-5.014000000000124,stop_loss,9.0,EURUSD,15m
2025-01-16 13:30:00,2025-01-16 14:45:00,short,2714.009,2718.329,2717.7490000000003,2702.7889999999998,-4.320000000000164,stop_loss,5.0,EURUSD,15m
2025-01-16 14:45:00,2025-01-16 17:30:00,short,2718.329,2723.348,2722.708857142857,2705.189428571429,-5.018999999999778,stop_loss,11.0,EURUSD,15m
2025-01-16 17:30:00,2025-01-17 01:00:00,short,2723.348,2710.795,2727.275357142857,2711.5659285714282,12.552999999999884,take_profit,30.0,EURUSD,15m
2025-01-17 01:00:00,2025-01-17 01:45:00,short,2710.795,2714.575,2712.6095714285716,2705.351285714286,-3.7799999999997453,stop_loss,3.0,EURUSD,15m
2025-01-17 01:45:00,2025-01-17 09:15:00,short,2714.575,2706.005,2716.6195714285714,2708.4412857142856,8.569999999999709,take_profit,30.0,EURUSD,15m
2025-01-17 09:15:00,2025-01-17 12:15:00,short,2706.005,2709.605,2708.4204285714286,2698.7587142857146,-3.599999999999909,stop_loss,12.0,EURUSD,15m
2025-01-17 12:15:00,2025-01-17 15:15:00,short,2709.605,2712.765,2712.4457857142856,2701.082642857143,-3.1599999999998545,stop_loss,12.0,EURUSD,15m
2025-01-17 15:15:00,2025-01-17 20:45:00,short,2712.765,2700.705,2716.7455,2700.8235,12.059999999999945,take_profit,22.0,EURUSD,15m
2025-01-17 20:45:00,2025-01-19 23:15:00,short,2700.705,2691.925,2703.1175714285714,2693.4672857142855,8.779999999999745,take_profit,202.0,EURUSD,15m
2025-01-19 23:15:00,2025-01-19 23:30:00,short,2691.925,2696.015,2694.8855000000003,2683.0435,-4.089999999999691,stop_loss,1.0,EURUSD,15m
2025-01-19 23:30:00,2025-01-20 03:00:00,short,2696.015,2700.735,2699.2597857142855,2686.2806428571425,-4.720000000000255,stop_loss,14.0,EURUSD,15m
2025-01-20 03:00:00,2025-01-20 04:30:00,short,2700.735,2705.745,2703.637642857143,2692.0270714285716,-5.0099999999997635,stop_loss,6.0,EURUSD,15m
2025-01-20 04:30:00,2025-01-20 06:15:00,short,2705.745,2708.715,2708.4061428571426,2697.761571428571,-2.9700000000002547,stop_loss,7.0,EURUSD,15m
2025-01-20 06:15:00,2025-01-20 06:45:00,short,2708.715,2711.415,2710.8773571428574,2702.2279285714285,-2.699999999999818,stop_loss,2.0,EURUSD,15m
2025-01-20 06:45:00,2025-01-20 07:45:00,short,2711.415,2703.435,2713.6814285714286,2704.615714285714,7.980000000000018,take_profit,4.0,EURUSD,15m
2025-01-20 07:45:00,2025-01-20 08:45:00,short,2703.435,2706.835,2705.907642857143,2696.0170714285714,-3.400000000000091,stop_loss,4.0,EURUSD,15m
2025-01-20 08:45:00,2025-01-20 11:00:00,short,2706.835,2711.195,2709.6012142857144,2698.5363571428575,-4.360000000000127,stop_loss,9.0,EURUSD,15m
2025-01-20 11:00:00,2025-01-21 01:30:00,short,2711.195,2715.935,2714.2127142857144,2702.1418571428576,-4.739999999999782,stop_loss,58.0,EURUSD,15m
2025-01-21 01:30:00,2025-01-21 02:00:00,short,2715.935,2720.455,2719.6109285714288,2704.907214285714,-4.519999999999982,stop_loss,2.0,EURUSD,15m
2025-01-21 02:00:00,2025-01-21 02:30:00,short,2720.455,2725.238,2724.416142857143,2708.571571428571,-4.782999999999902,stop_loss,2.0,EURUSD,15m
2025-01-21 02:30:00,2025-01-21 07:30:00,short,2725.238,2731.405,2729.3352857142854,2712.9461428571426,-6.167000000000371,stop_loss,20.0,EURUSD,15m
2025-01-21 07:30:00,2025-01-21 08:30:00,short,2731.405,2722.365,2734.4105714285715,2722.3882857142858,9.040000000000418,take_profit,4.0,EURUSD,15m
2025-01-21 08:30:00,2025-01-21 12:15:00,short,2722.365,2725.545,2725.4824285714285,2713.012714285714,-3.180000000000291,stop_loss,15.0,EURUSD,15m
2025-01-21 12:15:00,2025-01-21 14:15:00,short,2725.545,2730.525,2728.826142857143,2715.7015714285712,-4.980000000000018,stop_loss,8.0,EURUSD,15m
2025-01-21 14:15:00,2025-01-21 14:30:00,short,2730.525,2734.018,2733.746142857143,2720.8615714285716,-3.492999999999938,stop_loss,1.0,EURUSD,15m
2025-01-21 14:30:00,2025-01-21 14:45:00,short,2734.018,2737.945,2737.4605714285717,2723.690285714286,-3.9270000000001346,stop_loss,1.0,EURUSD,15m
2025-01-21 14:45:00,2025-01-21 16:45:00,short,2737.945,2743.005,2741.439714285714,2727.460857142857,-5.059999999999945,stop_loss,8.0,EURUSD,15m
2025-01-21 16:45:00,2025-01-22 00:45:00,short,2743.005,2748.045,2746.8809285714287,2731.377214285714,-5.039999999999964,stop_loss,32.0,EURUSD,15m
2025-01-22 00:45:00,2025-01-22 03:45:00,short,2748.045,2750.188,2750.0530714285715,2742.0207857142855,-2.143000000000029,stop_loss,12.0,EURUSD,15m
2025-01-22 03:45:00,2025-01-22 05:15:00,short,2750.188,2753.665,2752.694142857143,2742.6695714285715,-3.4769999999998618,stop_loss,6.0,EURUSD,15m
2025-01-22 05:15:00,2025-01-22 05:45:00,short,2753.665,2757.905,2755.6924285714285,2747.5827142857142,-4.2400000000002365,stop_loss,2.0,EURUSD,15m
2025-01-22 05:45:00,2025-01-22 06:15:00,short,2757.905,2746.715,2760.081,2751.3770000000004,11.190000000000055,take_profit,2.0,EURUSD,15m
