entry_time,entry_price,exit_time,exit_price,pnl
2025-09-22 22:00:00+00:00,1.1806375980377195,2025-09-23 00:05:00+00:00,1.1802195310592651,-0.0004180669784543678
2025-09-23 00:45:00+00:00,1.1809163093566897,2025-09-23 02:35:00+00:00,1.1807769536972046,-0.00013935565948508533
2025-09-23 04:00:00+00:00,1.1809163093566897,2025-09-23 04:40:00+00:00,1.180498123168945,-0.0004181861877445847
2025-09-23 05:45:00+00:00,1.180498123168945,2025-09-23 06:10:00+00:00,1.179523468017578,-0.0009746551513671875
2025-09-23 08:30:00+00:00,1.179940938949585,2025-09-23 10:15:00+00:00,1.180498123168945,0.0005571842193601295
2025-09-23 13:05:00+00:00,1.18035888671875,2025-09-23 13:55:00+00:00,1.1802195310592651,-0.00013935565948486328
2025-09-23 14:35:00+00:00,1.179940938949585,2025-09-23 15:25:00+00:00,1.1793843507766724,-0.0005565881729125977
2025-09-23 16:15:00+00:00,1.1807769536972046,2025-09-23 19:05:00+00:00,1.1814744472503662,0.0006974935531616211
2025-09-23 19:55:00+00:00,1.1820330619812012,2025-09-23 20:55:00+00:00,1.1816140413284302,-0.0004190206527709961
2025-09-23 22:05:00+00:00,1.1823126077651978,2025-09-23 23:00:00+00:00,1.1818934679031372,-0.0004191398620605469
2025-09-24 04:05:00+00:00,1.1802195310592651,2025-09-24 05:45:00+00:00,1.179662585258484,-0.000556945800781028
2025-09-24 12:15:00+00:00,1.1760554313659668,2025-09-24 12:45:00+00:00,1.1745359897613523,-0.0015194416046144799
2025-09-24 14:45:00+00:00,1.174812078475952,2025-09-24 16:05:00+00:00,1.1742602586746216,-0.0005518198013303444
2025-09-24 17:35:00+00:00,1.1739845275878906,2025-09-24 18:15:00+00:00,1.1739845275878906,0.0
2025-09-24 19:50:00+00:00,1.1739845275878906,2025-09-25 00:20:00+00:00,1.1745359897613523,0.000551462173461692
2025-09-25 01:00:00+00:00,1.1752262115478516,2025-09-25 01:45:00+00:00,1.1745359897613523,-0.0006902217864992455
2025-09-25 02:25:00+00:00,1.1750881671905518,2025-09-25 05:10:00+00:00,1.1749500036239624,-0.00013816356658935547
2025-09-25 06:40:00+00:00,1.1750881671905518,2025-09-25 07:35:00+00:00,1.1746740341186523,-0.00041413307189941406
2025-09-25 09:05:00+00:00,1.1752262115478516,2025-09-25 11:15:00+00:00,1.1746740341186523,-0.0005521774291992188
2025-09-25 16:15:00+00:00,1.1676785945892334,2025-09-25 16:55:00+00:00,1.1674060821533203,-0.00027251243591308594
2025-09-25 19:15:00+00:00,1.1663167476654053,2025-09-25 21:45:00+00:00,1.1667250394821167,0.0004082918167114258
2025-09-25 22:25:00+00:00,1.1671334505081177,2025-09-25 23:20:00+00:00,1.1665889024734497,-0.0005445480346679688
2025-09-26 00:45:00+00:00,1.1668611764907837,2025-09-26 02:15:00+00:00,1.1676785945892334,0.000817418098449707
2025-09-26 02:25:00+00:00,1.1679514646530151,2025-09-26 04:00:00+00:00,1.1679514646530151,0.0
2025-09-26 04:10:00+00:00,1.1682243347167969,2025-09-26 06:05:00+00:00,1.1684973239898682,0.00027298927307128906
2025-09-26 08:25:00+00:00,1.1683608293533323,2025-09-26 09:30:00+00:00,1.1686338186264038,0.0002729892730715111
2025-09-26 09:50:00+00:00,1.1683608293533323,2025-09-26 10:10:00+00:00,1.1682243347167969,-0.0001364946365354225
2025-09-26 11:55:00+00:00,1.1671334505081177,2025-09-26 15:35:00+00:00,1.169727444648743,0.002593994140625222
2025-09-26 15:55:00+00:00,1.1694538593292236,2025-09-26 16:00:00+00:00,1.1693171262741089,-0.0001367330551147461
2025-09-26 16:45:00+00:00,1.169864296913147,2025-09-26 21:00:00+00:00,1.170823097229004,0.0009588003158569336
2025-09-26 21:20:00+00:00,1.170823097229004,2025-09-29 01:40:00+00:00,1.1726078987121582,0.0017848014831542969
2025-09-29 01:50:00+00:00,1.172333002090454,2025-09-29 04:05:00+00:00,1.1727453470230105,0.0004123449325563744
2025-09-29 04:50:00+00:00,1.1735711097717283,2025-09-29 05:50:00+00:00,1.1728830337524414,-0.0006880760192868873
2025-09-29 07:15:00+00:00,1.1735711097717283,2025-09-29 08:15:00+00:00,1.172195553779602,-0.0013755559921262428
2025-09-29 09:25:00+00:00,1.1727453470230105,2025-09-29 10:05:00+00:00,1.17205810546875,-0.000687241554260476
2025-09-29 12:05:00+00:00,1.1727453470230105,2025-09-29 14:20:00+00:00,1.1737089157104492,0.0009635686874387428
2025-09-29 18:40:00+00:00,1.1732958555221558,2025-09-29 20:00:00+00:00,1.1730204820632937,-0.00027537345886208264
2025-09-29 21:20:00+00:00,1.1731581687927246,2025-09-29 22:30:00+00:00,1.1728830337524414,-0.0002751350402832031
2025-09-29 23:15:00+00:00,1.1732958555221558,2025-09-30 00:30:00+00:00,1.1727453470230105,-0.0005505084991452858
2025-09-30 02:45:00+00:00,1.1724703311920166,2025-09-30 04:25:00+00:00,1.172333002090454,-0.0001373291015625
2025-09-30 05:05:00+00:00,1.1732958555221558,2025-09-30 09:35:00+00:00,1.1749500036239624,0.0016541481018066406
2025-09-30 12:20:00+00:00,1.1745359897613523,2025-09-30 12:40:00+00:00,1.1739845275878906,-0.000551462173461692
2025-09-30 14:10:00+00:00,1.1750881671905518,2025-09-30 15:25:00+00:00,1.1728830337524414,-0.0022051334381103516
2025-09-30 16:30:00+00:00,1.1750881671905518,2025-09-30 18:05:00+00:00,1.1749500036239624,-0.00013816356658935547
2025-09-30 21:40:00+00:00,1.174122333526611,2025-09-30 22:45:00+00:00,1.1737089157104492,-0.00041341781616188733
2025-09-30 23:15:00+00:00,1.1743981838226318,2025-10-01 00:05:00+00:00,1.173433542251587,-0.0009646415710449219
2025-10-01 01:25:00+00:00,1.174122333526611,2025-10-01 02:25:00+00:00,1.1737089157104492,-0.00041341781616188733
2025-10-01 03:15:00+00:00,1.1739845275878906,2025-10-01 06:10:00+00:00,1.1760554313659668,0.002070903778076172
2025-10-01 06:40:00+00:00,1.1775789260864258,2025-10-01 07:45:00+00:00,1.175364375114441,-0.0022145509719848633
2025-10-01 08:55:00+00:00,1.175364375114441,2025-10-01 09:15:00+00:00,1.1749500036239624,-0.0004143714904785156
2025-10-01 11:20:00+00:00,1.1737089157104492,2025-10-01 14:15:00+00:00,1.1745359897613523,0.0008270740509030983
2025-10-01 17:20:00+00:00,1.173433542251587,2025-10-01 19:35:00+00:00,1.1737089157104492,0.0002753734588623047
2025-10-01 21:35:00+00:00,1.1732958555221558,2025-10-02 00:00:00+00:00,1.1737089157104492,0.00041306018829345703
2025-10-02 01:25:00+00:00,1.17384672164917,2025-10-02 03:10:00+00:00,1.174122333526611,0.0002756118774411842
2025-10-02 05:55:00+00:00,1.1739845275878906,2025-10-02 10:05:00+00:00,1.175364375114441,0.001379847526550293
2025-10-02 11:25:00+00:00,1.175364375114441,2025-10-02 12:40:00+00:00,1.1742602586746216,-0.001104116439819336
2025-10-02 16:30:00+00:00,1.1713716983795166,2025-10-02 20:00:00+00:00,1.172333002090454,0.0009613037109375
2025-10-02 21:50:00+00:00,1.17205810546875,2025-10-03 00:35:00+00:00,1.172333002090454,0.00027489662170410156
2025-10-03 02:00:00+00:00,1.1728830337524414,2025-10-03 03:15:00+00:00,1.172333002090454,-0.0005500316619873047
2025-10-03 04:05:00+00:00,1.1730204820632937,2025-10-03 04:50:00+00:00,1.1724703311920166,-0.0005501508712770775
2025-10-03 06:15:00+00:00,1.1728830337524414,2025-10-03 09:35:00+00:00,1.174122333526611,0.0012392997741696998
2025-10-03 10:10:00+00:00,1.1739845275878906,2025-10-03 10:30:00+00:00,1.17384672164917,-0.00013780593872070312
2025-10-03 10:40:00+00:00,1.1739845275878906,2025-10-03 11:00:00+00:00,1.1739845275878906,0.0
2025-10-03 11:40:00+00:00,1.1743981838226318,2025-10-03 12:30:00+00:00,1.1737089157104492,-0.0006892681121826172
2025-10-03 13:20:00+00:00,1.1742602586746216,2025-10-03 15:00:00+00:00,1.1742602586746216,0.0
2025-10-03 15:45:00+00:00,1.1745359897613523,2025-10-03 16:35:00+00:00,1.174122333526611,-0.00041365623474121094
2025-10-03 19:00:00+00:00,1.174122333526611,2025-10-03 20:50:00+00:00,1.1743981838226318,0.00027585029602072986
2025-10-06 00:35:00+00:00,1.1713716983795166,2025-10-06 03:50:00+00:00,1.1727453470230105,0.0013736486434938744
2025-10-06 09:15:00+00:00,1.1667250394821167,2025-10-06 09:35:00+00:00,1.1667250394821167,0.0
2025-10-06 11:05:00+00:00,1.1668611764907837,2025-10-06 15:55:00+00:00,1.1709601879119873,0.004099011421203613
2025-10-06 17:00:00+00:00,1.1715089082717896,2025-10-06 18:55:00+00:00,1.1716461181640625,0.00013720989227294922
2025-10-06 19:00:00+00:00,1.1716461181640625,2025-10-06 19:05:00+00:00,1.1715089082717896,-0.00013720989227294922
2025-10-06 19:20:00+00:00,1.1716461181640625,2025-10-06 20:20:00+00:00,1.1716461181640625,0.0
2025-10-06 23:55:00+00:00,1.1713716983795166,2025-10-07 00:00:00+00:00,1.1709601879119873,-0.0004115104675292969
2025-10-07 02:45:00+00:00,1.1706860065460205,2025-10-07 04:45:00+00:00,1.169864296913147,-0.0008217096328735352
2025-10-07 10:20:00+00:00,1.1674060821533203,2025-10-07 11:25:00+00:00,1.1661807298660278,-0.0012253522872924805
2025-10-07 12:45:00+00:00,1.166997313499451,2025-10-07 14:05:00+00:00,1.1661807298660278,-0.0008165836334230736
2025-10-07 15:15:00+00:00,1.1678149700164795,2025-10-07 17:05:00+00:00,1.1679514646530151,0.00013649463653564453
2025-10-07 20:35:00+00:00,1.1659088134765625,2025-10-07 23:20:00+00:00,1.1657729148864746,-0.00013589859008789062
2025-10-08 04:15:00+00:00,1.16225004196167,2025-10-08 04:30:00+00:00,1.16225004196167,0.0
2025-10-08 07:20:00+00:00,1.1617100238800049,2025-10-08 08:55:00+00:00,1.1617100238800049,0.0
2025-10-08 10:30:00+00:00,1.163061261177063,2025-10-08 12:00:00+00:00,1.1629259586334229,-0.00013530254364013672
2025-10-08 12:25:00+00:00,1.163873314857483,2025-10-08 14:00:00+00:00,1.163602590560913,-0.0002707242965698242
2025-10-08 17:20:00+00:00,1.161035656929016,2025-10-08 21:45:00+00:00,1.163061261177063,0.002025604248047097
2025-10-08 21:50:00+00:00,1.1633317470550537,2025-10-08 23:30:00+00:00,1.1634671688079834,0.0001354217529296875
2025-10-09 00:25:00+00:00,1.164008855819702,2025-10-09 02:10:00+00:00,1.1645511388778689,0.000542283058166948
2025-10-09 02:35:00+00:00,1.164958119392395,2025-10-09 03:45:00+00:00,1.164822340011597,-0.0001357793807981178
2025-10-09 03:55:00+00:00,1.164822340011597,2025-10-09 05:45:00+00:00,1.1645511388778689,-0.00027120113372802734
2025-10-09 09:15:00+00:00,1.1619800329208374,2025-10-09 10:50:00+00:00,1.1617100238800049,-0.00027000904083251953
2025-10-09 12:05:00+00:00,1.1617100238800049,2025-10-09 12:15:00+00:00,1.16130530834198,-0.00040471553802490234
2025-10-09 13:30:00+00:00,1.16130530834198,2025-10-09 13:40:00+00:00,1.15968918800354,-0.0016161203384399414
2025-10-09 17:00:00+00:00,1.156336784362793,2025-10-09 18:10:00+00:00,1.156203031539917,-0.00013375282287597656
2025-10-09 19:45:00+00:00,1.156336784362793,2025-10-09 21:55:00+00:00,1.1570056676864624,0.0006688833236694336
2025-10-09 23:55:00+00:00,1.1568717956542969,2025-10-10 02:05:00+00:00,1.157139539718628,0.0002677440643310547
2025-10-10 02:20:00+00:00,1.1575413942337036,2025-10-10 04:40:00+00:00,1.1575413942337036,0.0
2025-10-10 05:05:00+00:00,1.157809495925903,2025-10-10 06:05:00+00:00,1.157139539718628,-0.0006699562072751686
2025-10-10 07:25:00+00:00,1.1574074029922483,2025-10-10 09:15:00+00:00,1.1575413942337036,0.00013399124145530017
2025-10-10 10:20:00+00:00,1.1586142778396606,2025-10-10 11:05:00+00:00,1.1574074029922483,-0.0012068748474123314
2025-10-10 12:30:00+00:00,1.1576753854751587,2025-10-10 13:15:00+00:00,1.1575413942337036,-0.00013399124145507812
2025-10-10 14:20:00+00:00,1.1570056676864624,2025-10-10 16:45:00+00:00,1.161170482635498,0.0041648149490356445
2025-10-10 18:30:00+00:00,1.161440134048462,2025-10-10 20:40:00+00:00,1.161035656929016,-0.0004044771194460228
2025-10-10 20:55:00+00:00,1.1631964445114136,2025-10-12 23:25:00+00:00,1.161170482635498,-0.0020259618759155273
2025-10-13 00:40:00+00:00,1.161440134048462,2025-10-13 03:10:00+00:00,1.16225004196167,0.0008099079132080078
2025-10-13 04:15:00+00:00,1.1627906560897827,2025-10-13 05:10:00+00:00,1.1623852252960205,-0.00040543079376220703
2025-10-13 06:25:00+00:00,1.1627906560897827,2025-10-13 07:05:00+00:00,1.16130530834198,-0.0014853477478027344
2025-10-13 09:35:00+00:00,1.1599582433700562,2025-10-13 10:25:00+00:00,1.1590172052383425,-0.0009410381317136451
2025-10-13 13:35:00+00:00,1.1575413942337036,2025-10-13 14:30:00+00:00,1.1566041707992554,-0.0009372234344482422
2025-10-13 15:35:00+00:00,1.1575413942337036,2025-10-13 17:40:00+00:00,1.1574074029922483,-0.00013399124145530017
2025-10-13 18:20:00+00:00,1.158077597618103,2025-10-13 18:55:00+00:00,1.157139539718628,-0.0009380578994750977
2025-10-13 21:10:00+00:00,1.1579434871673584,2025-10-13 22:40:00+00:00,1.157273530960083,-0.0006699562072753906
2025-10-14 01:20:00+00:00,1.1574074029922483,2025-10-14 05:50:00+00:00,1.1588828563690186,0.0014754533767702416
2025-10-14 09:00:00+00:00,1.1560693979263306,2025-10-14 10:15:00+00:00,1.1558021306991575,-0.0002672672271730736
2025-10-14 11:50:00+00:00,1.1558021306991575,2025-10-14 17:30:00+00:00,1.1609008312225342,0.005098700523376687
2025-10-14 18:10:00+00:00,1.161035656929016,2025-10-14 18:15:00+00:00,1.1607661247253418,-0.00026953220367409436
2025-10-14 18:20:00+00:00,1.1609008312225342,2025-10-14 18:45:00+00:00,1.1609008312225342,0.0
2025-10-14 19:40:00+00:00,1.16130530834198,2025-10-14 20:05:00+00:00,1.1606314182281494,-0.0006738901138305664
2025-10-14 21:10:00+00:00,1.161170482635498,2025-10-14 22:35:00+00:00,1.161035656929016,-0.00013482570648215564
2025-10-15 00:15:00+00:00,1.161035656929016,2025-10-15 03:35:00+00:00,1.162520408630371,0.0014847517013552025
2025-10-15 04:10:00+00:00,1.162520408630371,2025-10-15 04:20:00+00:00,1.16225004196167,-0.0002703666687011719
2025-10-15 05:25:00+00:00,1.1627906560897827,2025-10-15 09:00:00+00:00,1.163602590560913,0.0008119344711303711
2025-10-15 11:35:00+00:00,1.163061261177063,2025-10-15 12:05:00+00:00,1.1626555919647217,-0.0004056692123413086
2025-10-15 13:45:00+00:00,1.1631964445114136,2025-10-15 14:50:00+00:00,1.1626555919647217,-0.0005408525466918945
2025-10-15 15:25:00+00:00,1.1637378931045532,2025-10-15 17:35:00+00:00,1.1633317470550537,-0.0004061460494995117
2025-10-15 18:40:00+00:00,1.1637378931045532,2025-10-15 21:35:00+00:00,1.164958119392395,0.0012202262878417969
2025-10-15 22:15:00+00:00,1.1650937795639038,2025-10-15 23:30:00+00:00,1.164958119392395,-0.00013566017150878906
2025-10-16 00:20:00+00:00,1.1657729148864746,2025-10-16 02:50:00+00:00,1.166997313499451,0.0012243986129762963
2025-10-16 05:55:00+00:00,1.1663167476654053,2025-10-16 07:00:00+00:00,1.1656370162963867,-0.0006797313690185547
2025-10-16 08:15:00+00:00,1.1659088134765625,2025-10-16 09:40:00+00:00,1.1663167476654053,0.00040793418884277344
2025-10-16 09:45:00+00:00,1.1663167476654053,2025-10-16 09:50:00+00:00,1.1661807298660278,-0.0001360177993774414
2025-10-16 10:10:00+00:00,1.16604483127594,2025-10-16 10:50:00+00:00,1.1656370162963867,-0.00040781497955322266
2025-10-16 12:20:00+00:00,1.1656370162963867,2025-10-16 15:50:00+00:00,1.1667250394821167,0.0010880231857299805
2025-10-16 16:35:00+00:00,1.1676785945892334,2025-10-16 18:40:00+00:00,1.1690436601638794,0.001365065574645996
2025-10-16 19:10:00+00:00,1.1693171262741089,2025-10-16 20:30:00+00:00,1.169180393218994,-0.00013673305511496814
2025-10-16 21:50:00+00:00,1.169180393218994,2025-10-17 01:50:00+00:00,1.170548915863037,0.0013685226440431908
2025-10-17 02:40:00+00:00,1.1713716983795166,2025-10-17 04:35:00+00:00,1.1710972785949707,-0.00027441978454589844
2025-10-17 05:00:00+00:00,1.1716461181640625,2025-10-17 06:50:00+00:00,1.1719207763671875,0.000274658203125
2025-10-17 09:45:00+00:00,1.1702749729156494,2025-10-17 10:00:00+00:00,1.1700011491775513,-0.00027382373809814453
2025-10-17 13:35:00+00:00,1.1679514646530151,2025-10-17 14:00:00+00:00,1.166997313499451,-0.0009541511535642311
2025-10-17 15:45:00+00:00,1.1674060821533203,2025-10-17 17:15:00+00:00,1.1676785945892334,0.00027251243591308594
