entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason,holding_period,symbol,timeframe
2025-01-13 21:45:00,2025-01-13 22:15:00,short,1.02441,1.02548,1.02541,1.0194100000000001,-0.0010699999999999044,stop_loss,2.0,EURUSD,15m
2025-01-13 22:15:00,2025-01-13 23:15:00,short,1.02548,1.02687,1.0264799999999998,1.02048,-0.0013900000000000023,stop_loss,4.0,EURUSD,15m
2025-01-13 23:15:00,2025-01-14 15:30:00,short,1.02687,1.02891,1.0278699999999998,1.02187,-0.0020400000000000418,stop_loss,65.0,EURUSD,15m
2025-01-14 15:30:00,2025-01-14 19:30:00,short,1.02891,1.03034,1.03031,1.02391,-0.0014300000000000423,stop_loss,16.0,EURUSD,15m
2025-01-14 19:30:00,2025-01-15 13:30:00,short,1.03034,1.0329,1.03134,1.0253400000000001,-0.0025599999999998957,stop_loss,72.0,EURUSD,15m
2025-01-15 13:30:00,2025-01-15 13:45:00,short,1.0329,1.03444,1.0338999999999998,1.0279,-0.0015400000000000968,stop_loss,1.0,EURUSD,15m
2025-01-15 13:45:00,2025-01-15 16:00:00,short,1.03444,1.02943,1.0355028571428573,1.0294400000000001,0.005009999999999959,take_profit,9.0,EURUSD,15m
2025-01-15 16:00:00,2025-01-16 17:15:00,short,1.02943,1.03127,1.0311521428571429,1.0242635714285715,-0.0018399999999998418,stop_loss,101.0,EURUSD,15m
2025-01-16 17:15:00,2025-01-20 11:45:00,short,1.03127,1.0326,1.0325707142857141,1.02627,-0.0013300000000000534,stop_loss,362.0,EURUSD,15m
2025-01-20 11:45:00,2025-01-20 13:30:00,short,1.0326,1.03803,1.0335999999999999,1.0276,-0.005430000000000046,stop_loss,7.0,EURUSD,15m
2025-01-20 13:30:00,2025-01-20 13:45:00,short,1.03803,1.0398,1.0392892857142857,1.0330300000000001,-0.0017700000000000493,stop_loss,1.0,EURUSD,15m
2025-01-20 13:45:00,2025-01-20 14:30:00,short,1.0398,1.04249,1.041167857142857,1.0348000000000002,-0.002689999999999859,stop_loss,3.0,EURUSD,15m
2025-01-20 14:30:00,2025-01-20 17:15:00,short,1.04249,1.03701,1.0442735714285714,1.0371392857142856,0.005479999999999929,take_profit,11.0,EURUSD,15m
2025-01-20 17:15:00,2025-01-20 18:45:00,short,1.03701,1.03965,1.039062142857143,1.0308535714285716,-0.0026399999999999757,stop_loss,6.0,EURUSD,15m
2025-01-20 18:45:00,2025-01-20 19:45:00,short,1.03965,1.04207,1.0411335714285714,1.03465,-0.0024200000000000887,stop_loss,4.0,EURUSD,15m
2025-01-20 19:45:00,2025-01-21 00:45:00,short,1.04207,1.03621,1.0433657142857145,1.0370700000000002,0.005859999999999976,take_profit,20.0,EURUSD,15m
2025-01-21 00:45:00,2025-01-21 01:15:00,short,1.03621,1.0384,1.0374221428571428,1.0312100000000002,-0.0021899999999999142,stop_loss,2.0,EURUSD,15m
2025-01-21 01:15:00,2025-01-21 15:30:00,short,1.0384,1.04024,1.0399235714285715,1.0334,-0.0018400000000000638,stop_loss,57.0,EURUSD,15m
2025-01-21 15:30:00,2025-01-21 16:15:00,short,1.04024,1.04156,1.0413492857142859,1.0352400000000002,-0.0013199999999999878,stop_loss,3.0,EURUSD,15m
2025-01-21 16:15:00,2025-01-21 17:15:00,short,1.04156,1.04283,1.0427471428571429,1.0365600000000001,-0.0012699999999998823,stop_loss,4.0,EURUSD,15m
2025-01-21 17:15:00,2025-01-22 09:45:00,short,1.04283,1.04463,1.0440071428571427,1.03783,-0.0018000000000000238,stop_loss,66.0,EURUSD,15m
2025-01-22 09:45:00,2025-01-23 07:00:00,short,1.04463,1.03961,1.0456299999999998,1.03963,0.0050200000000000244,take_profit,85.0,EURUSD,15m
2025-01-23 07:00:00,2025-01-23 09:30:00,short,1.03961,1.04076,1.0406099999999998,1.03461,-0.0011499999999999844,stop_loss,10.0,EURUSD,15m
2025-01-23 09:30:00,2025-01-23 10:15:00,short,1.04076,1.04177,1.0417599999999998,1.03576,-0.0010100000000001774,stop_loss,3.0,EURUSD,15m
2025-01-23 10:15:00,2025-01-23 17:30:00,short,1.04177,1.04295,1.04277,1.0367700000000002,-0.0011799999999999589,stop_loss,29.0,EURUSD,15m
2025-01-23 17:30:00,2025-01-24 02:30:00,short,1.04295,1.04475,1.0442592857142858,1.0379500000000002,-0.0018000000000000238,stop_loss,36.0,EURUSD,15m
2025-01-24 02:30:00,2025-01-24 06:30:00,short,1.04475,1.04654,1.04575,1.0397500000000002,-0.0017899999999999583,stop_loss,16.0,EURUSD,15m
2025-01-24 06:30:00,2025-01-24 08:00:00,short,1.04654,1.04762,1.04754,1.0415400000000001,-0.0010799999999999699,stop_loss,6.0,EURUSD,15m
2025-01-24 08:00:00,2025-01-24 08:30:00,short,1.04762,1.04896,1.0486199999999999,1.04262,-0.0013399999999998968,stop_loss,2.0,EURUSD,15m
2025-01-24 08:30:00,2025-01-24 09:15:00,short,1.04896,1.05064,1.0500914285714285,1.04396,-0.0016800000000001258,stop_loss,3.0,EURUSD,15m
2025-01-24 09:15:00,2025-01-27 07:00:00,short,1.05064,1.04563,1.0519542857142858,1.0456400000000001,0.005009999999999959,take_profit,279.0,EURUSD,15m
2025-01-27 07:00:00,2025-01-27 11:00:00,long,1.04563,1.05138,1.0446300000000002,1.05063,0.005749999999999922,take_profit,16.0,EURUSD,15m
2025-01-27 11:00:00,2025-01-27 23:15:00,short,1.05138,1.04454,1.0525107142857142,1.04638,0.006839999999999957,take_profit,49.0,EURUSD,15m
2025-01-27 23:15:00,2025-01-29 12:15:00,short,1.04454,1.03954,1.04554,1.0395400000000001,0.0050000000000001155,take_profit,148.0,EURUSD,15m
2025-01-29 12:15:00,2025-01-29 15:00:00,short,1.03954,1.04057,1.0405399999999998,1.03454,-0.0010300000000000864,stop_loss,11.0,EURUSD,15m
2025-01-29 15:00:00,2025-01-29 15:30:00,short,1.04057,1.04252,1.0415699999999999,1.03557,-0.0019499999999998963,stop_loss,2.0,EURUSD,15m
2025-01-29 15:30:00,2025-01-30 13:45:00,short,1.04252,1.04564,1.0435199999999998,1.03752,-0.0031200000000000117,stop_loss,89.0,EURUSD,15m
2025-01-30 13:45:00,2025-01-30 20:30:00,short,1.04564,1.03888,1.0467442857142857,1.04064,0.006759999999999877,take_profit,27.0,EURUSD,15m
2025-01-30 20:30:00,2025-01-30 20:45:00,short,1.03888,1.04073,1.03988,1.0338800000000001,-0.0018499999999999073,stop_loss,1.0,EURUSD,15m
2025-01-30 20:45:00,2025-01-31 17:00:00,short,1.04073,1.04253,1.0417299999999998,1.03573,-0.0018000000000000238,stop_loss,81.0,EURUSD,15m
2025-01-31 17:00:00,2025-01-31 18:45:00,short,1.04253,1.03696,1.0439135714285714,1.03753,0.005569999999999853,take_profit,7.0,EURUSD,15m
2025-01-31 18:45:00,2025-02-02 22:00:00,short,1.03696,1.02543,1.0387985714285715,1.0314442857142858,0.01153000000000004,take_profit,205.0,EURUSD,15m
2025-02-02 22:00:00,2025-02-03 13:00:00,short,1.02543,1.02774,1.027517142857143,1.0191685714285716,-0.0023100000000000342,stop_loss,60.0,EURUSD,15m
2025-02-03 13:00:00,2025-02-03 15:15:00,short,1.02774,1.03015,1.0289435714285715,1.0227400000000002,-0.002409999999999801,stop_loss,9.0,EURUSD,15m
2025-02-03 15:15:00,2025-02-03 15:30:00,short,1.03015,1.03276,1.0318635714285713,1.0250092857142856,-0.002610000000000001,stop_loss,1.0,EURUSD,15m
2025-02-03 15:30:00,2025-02-04 09:15:00,short,1.03276,1.03473,1.0347235714285714,1.0268692857142856,-0.0019700000000000273,stop_loss,71.0,EURUSD,15m
2025-02-04 09:15:00,2025-02-04 14:45:00,short,1.03473,1.03594,1.0357299999999998,1.02973,-0.0012100000000001554,stop_loss,22.0,EURUSD,15m
2025-02-04 14:45:00,2025-02-04 15:15:00,short,1.03594,1.03707,1.03694,1.0309400000000002,-0.0011299999999998533,stop_loss,2.0,EURUSD,15m
2025-02-04 15:15:00,2025-02-04 16:30:00,short,1.03707,1.0382,1.03815,1.03207,-0.0011300000000000754,stop_loss,5.0,EURUSD,15m
2025-02-04 16:30:00,2025-02-05 07:15:00,short,1.0382,1.0407,1.0394292857142857,1.0332000000000001,-0.0024999999999999467,stop_loss,59.0,EURUSD,15m
2025-02-05 07:15:00,2025-02-05 10:15:00,short,1.0407,1.0418,1.0416999999999998,1.0357,-0.001100000000000101,stop_loss,12.0,EURUSD,15m
2025-02-05 10:15:00,2025-02-06 08:15:00,short,1.0418,1.03627,1.0428,1.0368000000000002,0.005530000000000035,take_profit,88.0,EURUSD,15m
2025-02-06 08:15:00,2025-02-06 14:30:00,short,1.03627,1.03728,1.03727,1.0312700000000001,-0.0010099999999999554,stop_loss,25.0,EURUSD,15m
2025-02-06 14:30:00,2025-02-06 18:15:00,short,1.03728,1.0385,1.0382799999999999,1.03228,-0.0012199999999999989,stop_loss,15.0,EURUSD,15m
2025-02-06 18:15:00,2025-02-07 08:15:00,short,1.0385,1.03955,1.0394999999999999,1.0335,-0.0010499999999999954,stop_loss,56.0,EURUSD,15m
2025-02-07 08:15:00,2025-02-07 16:00:00,short,1.03955,1.03336,1.0405499999999999,1.03455,0.006189999999999918,take_profit,31.0,EURUSD,15m
2025-02-07 16:00:00,2025-02-11 19:30:00,short,1.03336,1.03632,1.0352642857142857,1.027647142857143,-0.0029599999999998516,stop_loss,398.0,EURUSD,15m
2025-02-11 19:30:00,2025-02-12 07:45:00,short,1.03632,1.03757,1.0373199999999998,1.03132,-0.0012500000000001954,stop_loss,49.0,EURUSD,15m
2025-02-12 07:45:00,2025-02-12 16:45:00,short,1.03757,1.0391,1.03857,1.0325700000000002,-0.0015299999999998093,stop_loss,36.0,EURUSD,15m
2025-02-12 16:45:00,2025-02-12 17:00:00,short,1.0391,1.04108,1.0409735714285713,1.0334792857142858,-0.001980000000000093,stop_loss,1.0,EURUSD,15m
2025-02-12 17:00:00,2025-02-13 04:00:00,short,1.04108,1.04289,1.0427735714285713,1.035999285714286,-0.0018100000000000893,stop_loss,44.0,EURUSD,15m
2025-02-13 04:00:00,2025-02-13 16:00:00,short,1.04289,1.04406,1.04389,1.0378900000000002,-0.0011699999999998933,stop_loss,48.0,EURUSD,15m
2025-02-13 16:00:00,2025-02-13 20:15:00,short,1.04406,1.04574,1.0454578571428572,1.03906,-0.0016799999999999038,stop_loss,17.0,EURUSD,15m
2025-02-13 20:15:00,2025-02-14 08:15:00,short,1.04574,1.04782,1.0473092857142856,1.04074,-0.002080000000000082,stop_loss,48.0,EURUSD,15m
2025-02-14 08:15:00,2025-02-14 14:00:00,short,1.04782,1.04988,1.0488199999999999,1.04282,-0.0020599999999999508,stop_loss,23.0,EURUSD,15m
2025-02-14 14:00:00,2025-02-14 14:30:00,short,1.04988,1.05091,1.0508799999999998,1.04488,-0.0010300000000000864,stop_loss,2.0,EURUSD,15m
2025-02-14 14:30:00,2025-02-18 04:15:00,short,1.05091,1.04591,1.05191,1.0459100000000001,0.0050000000000001155,take_profit,343.0,EURUSD,15m
2025-02-18 04:15:00,2025-02-19 16:15:00,short,1.04591,1.04066,1.0469099999999998,1.04091,0.005249999999999977,take_profit,144.0,EURUSD,15m
2025-02-19 16:15:00,2025-02-19 18:30:00,short,1.04066,1.04194,1.0416599999999998,1.03566,-0.0012800000000001699,stop_loss,9.0,EURUSD,15m
2025-02-19 18:30:00,2025-02-19 19:15:00,short,1.04194,1.04312,1.04294,1.0369400000000002,-0.0011799999999999589,stop_loss,3.0,EURUSD,15m
2025-02-19 19:15:00,2025-02-20 10:15:00,short,1.04312,1.04417,1.04412,1.0381200000000002,-0.0010499999999999954,stop_loss,60.0,EURUSD,15m
2025-02-20 10:15:00,2025-02-20 14:15:00,short,1.04417,1.04543,1.04517,1.0391700000000001,-0.0012600000000000389,stop_loss,16.0,EURUSD,15m
2025-02-20 14:15:00,2025-02-20 15:15:00,short,1.04543,1.04662,1.04643,1.0404300000000002,-0.0011900000000000244,stop_loss,4.0,EURUSD,15m
2025-02-20 15:15:00,2025-02-20 16:30:00,short,1.04662,1.04765,1.04762,1.0416200000000002,-0.0010299999999998644,stop_loss,5.0,EURUSD,15m
2025-02-20 16:30:00,2025-02-20 17:30:00,short,1.04765,1.04941,1.0486499999999999,1.04265,-0.0017599999999999838,stop_loss,4.0,EURUSD,15m
2025-02-20 17:30:00,2025-02-20 23:00:00,short,1.04941,1.05041,1.0504099999999998,1.04441,-0.001000000000000112,stop_loss,22.0,EURUSD,15m
2025-02-20 23:00:00,2025-02-21 15:45:00,short,1.05041,1.04539,1.05141,1.0454100000000002,0.0050200000000000244,take_profit,67.0,EURUSD,15m
2025-02-21 15:45:00,2025-02-21 19:15:00,short,1.04539,1.0464,1.04639,1.0403900000000001,-0.0010099999999999554,stop_loss,14.0,EURUSD,15m
2025-02-21 19:15:00,2025-02-23 23:00:00,short,1.0464,1.04792,1.0473999999999999,1.0414,-0.0015199999999999658,stop_loss,207.0,EURUSD,15m
2025-02-23 23:00:00,2025-02-24 00:15:00,short,1.04792,1.04967,1.0489199999999999,1.04292,-0.0017500000000001403,stop_loss,5.0,EURUSD,15m
2025-02-24 00:15:00,2025-02-24 01:00:00,short,1.04967,1.05078,1.05067,1.0446700000000002,-0.0011099999999999444,stop_loss,3.0,EURUSD,15m
2025-02-24 01:00:00,2025-02-24 01:45:00,short,1.05078,1.05178,1.05178,1.0457800000000002,-0.0009999999999998899,stop_loss,3.0,EURUSD,15m
2025-02-24 01:45:00,2025-02-24 12:15:00,short,1.05178,1.04645,1.052782857142857,1.04678,0.005329999999999835,take_profit,42.0,EURUSD,15m
2025-02-24 12:15:00,2025-02-24 16:45:00,short,1.04645,1.04775,1.04745,1.0414500000000002,-0.0012999999999998568,stop_loss,18.0,EURUSD,15m
2025-02-24 16:45:00,2025-02-25 11:45:00,short,1.04775,1.04891,1.0487499999999998,1.04275,-0.0011600000000000499,stop_loss,76.0,EURUSD,15m
2025-02-25 11:45:00,2025-02-25 13:30:00,short,1.04891,1.05077,1.04991,1.0439100000000001,-0.0018599999999999728,stop_loss,7.0,EURUSD,15m
2025-02-25 13:30:00,2025-02-25 23:15:00,short,1.05077,1.052,1.0517699999999999,1.04577,-0.0012300000000000644,stop_loss,39.0,EURUSD,15m
2025-02-25 23:15:00,2025-02-27 03:45:00,short,1.052,1.04656,1.053,1.0470000000000002,0.005440000000000111,take_profit,114.0,EURUSD,15m
2025-02-27 03:45:00,2025-02-27 07:30:00,short,1.04656,1.04759,1.0475599999999998,1.04156,-0.0010300000000000864,stop_loss,15.0,EURUSD,15m
2025-02-27 07:30:00,2025-02-27 13:45:00,short,1.04759,1.04232,1.04859,1.0425900000000001,0.005270000000000108,take_profit,25.0,EURUSD,15m
2025-02-27 13:45:00,2025-02-27 14:15:00,short,1.04232,1.04359,1.043380714285714,1.03732,-0.0012700000000001044,stop_loss,2.0,EURUSD,15m
2025-02-27 14:15:00,2025-02-28 01:45:00,short,1.04359,1.03848,1.0447664285714287,1.0385900000000001,0.005109999999999948,take_profit,46.0,EURUSD,15m
2025-02-28 01:45:00,2025-02-28 07:45:00,short,1.03848,1.03959,1.03948,1.0334800000000002,-0.0011099999999999444,stop_loss,24.0,EURUSD,15m
2025-02-28 07:45:00,2025-02-28 12:45:00,short,1.03959,1.04067,1.04059,1.0345900000000001,-0.0010799999999999699,stop_loss,20.0,EURUSD,15m
2025-02-28 12:45:00,2025-02-28 15:15:00,short,1.04067,1.04168,1.0416699999999999,1.03567,-0.0010099999999999554,stop_loss,10.0,EURUSD,15m
2025-02-28 15:15:00,2025-02-28 18:45:00,short,1.04168,1.03634,1.0426799999999998,1.03668,0.0053399999999999,take_profit,14.0,EURUSD,15m
2025-02-28 18:45:00,2025-03-02 22:00:00,short,1.03634,1.04006,1.0376778571428573,1.0313400000000001,-0.0037199999999999456,stop_loss,205.0,EURUSD,15m
2025-03-02 22:00:00,2025-03-02 23:00:00,short,1.04006,1.04117,1.0410599999999999,1.03506,-0.0011099999999999444,stop_loss,4.0,EURUSD,15m
2025-03-02 23:00:00,2025-03-03 09:45:00,short,1.04117,1.04269,1.0421699999999998,1.03617,-0.0015199999999999658,stop_loss,43.0,EURUSD,15m
2025-03-03 09:45:00,2025-03-03 10:00:00,short,1.04269,1.0437,1.0436899999999998,1.03769,-0.0010100000000001774,stop_loss,1.0,EURUSD,15m
2025-03-03 10:00:00,2025-03-03 11:00:00,short,1.0437,1.04488,1.0447,1.0387000000000002,-0.0011799999999999589,stop_loss,4.0,EURUSD,15m
2025-03-03 11:00:00,2025-03-03 12:00:00,short,1.04488,1.04638,1.04588,1.0398800000000001,-0.0015000000000000568,stop_loss,4.0,EURUSD,15m
2025-03-03 12:00:00,2025-03-03 13:30:00,short,1.04638,1.04759,1.04738,1.0413800000000002,-0.0012099999999999334,stop_loss,6.0,EURUSD,15m
2025-03-03 13:30:00,2025-03-03 15:00:00,short,1.04759,1.04914,1.04859,1.0425900000000001,-0.0015499999999999403,stop_loss,6.0,EURUSD,15m
2025-03-03 15:00:00,2025-03-04 08:15:00,short,1.04914,1.05169,1.05019,1.04414,-0.0025500000000000522,stop_loss,69.0,EURUSD,15m
2025-03-04 08:15:00,2025-03-04 11:45:00,short,1.05169,1.05439,1.05269,1.0466900000000001,-0.0026999999999999247,stop_loss,14.0,EURUSD,15m
2025-03-04 11:45:00,2025-03-04 18:00:00,short,1.05439,1.05688,1.055435,1.04939,-0.0024900000000001032,stop_loss,25.0,EURUSD,15m
2025-03-04 18:00:00,2025-03-04 18:45:00,short,1.05688,1.05904,1.0581928571428572,1.0518800000000001,-0.0021599999999999397,stop_loss,3.0,EURUSD,15m
2025-03-04 18:45:00,2025-03-04 20:00:00,short,1.05904,1.06145,1.060335,1.05404,-0.0024100000000000232,stop_loss,5.0,EURUSD,15m
2025-03-04 20:00:00,2025-03-04 23:00:00,short,1.06145,1.06352,1.062652142857143,1.0564500000000001,-0.0020700000000000163,stop_loss,12.0,EURUSD,15m
2025-03-04 23:00:00,2025-03-05 07:15:00,short,1.06352,1.0652,1.06452,1.0585200000000001,-0.0016799999999999038,stop_loss,33.0,EURUSD,15m
2025-03-05 07:15:00,2025-03-05 07:30:00,short,1.0652,1.06633,1.0661999999999998,1.0602,-0.0011300000000000754,stop_loss,1.0,EURUSD,15m
2025-03-05 07:30:00,2025-03-05 07:45:00,short,1.06633,1.06745,1.0673664285714286,1.06133,-0.0011200000000000099,stop_loss,1.0,EURUSD,15m
2025-03-05 07:45:00,2025-03-05 08:15:00,short,1.06745,1.06876,1.068617857142857,1.0624500000000001,-0.0013099999999999223,stop_loss,2.0,EURUSD,15m
2025-03-05 08:15:00,2025-03-05 09:15:00,short,1.06876,1.07123,1.0700492857142856,1.06376,-0.0024699999999999722,stop_loss,4.0,EURUSD,15m
2025-03-05 09:15:00,2025-03-05 14:00:00,short,1.07123,1.07355,1.072787857142857,1.06623,-0.0023200000000000998,stop_loss,19.0,EURUSD,15m
2025-03-05 14:00:00,2025-03-05 14:15:00,short,1.07355,1.07505,1.0750264285714286,1.06855,-0.0015000000000000568,stop_loss,1.0,EURUSD,15m
2025-03-05 14:15:00,2025-03-05 14:45:00,short,1.07505,1.07691,1.0766892857142858,1.0700500000000002,-0.0018599999999999728,stop_loss,2.0,EURUSD,15m
2025-03-05 14:45:00,2025-03-05 19:45:00,short,1.07691,1.079,1.0786585714285715,1.0716642857142857,-0.0020899999999999253,stop_loss,20.0,EURUSD,15m
2025-03-05 19:45:00,2025-03-06 01:30:00,short,1.079,1.08146,1.0802121428571427,1.074,-0.0024600000000001288,stop_loss,23.0,EURUSD,15m
2025-03-06 01:30:00,2025-03-06 13:45:00,short,1.08146,1.08257,1.08246,1.0764600000000002,-0.0011099999999999444,stop_loss,49.0,EURUSD,15m
2025-03-06 13:45:00,2025-03-06 18:30:00,short,1.08257,1.07658,1.0842307142857144,1.0775700000000001,0.00598999999999994,take_profit,19.0,EURUSD,15m
2025-03-06 18:30:00,2025-03-06 18:45:00,short,1.07658,1.07836,1.0779,1.0715800000000002,-0.0017799999999998928,stop_loss,1.0,EURUSD,15m
2025-03-06 18:45:00,2025-03-06 19:30:00,short,1.07836,1.08021,1.079697857142857,1.07336,-0.0018499999999999073,stop_loss,3.0,EURUSD,15m
2025-03-06 19:30:00,2025-03-07 06:15:00,short,1.08021,1.08175,1.081527857142857,1.07521,-0.0015400000000000968,stop_loss,43.0,EURUSD,15m
2025-03-07 06:15:00,2025-03-07 07:15:00,short,1.08175,1.08314,1.0827499999999999,1.07675,-0.0013900000000000023,stop_loss,4.0,EURUSD,15m
2025-03-07 07:15:00,2025-03-07 08:15:00,short,1.08314,1.08478,1.0841399999999999,1.07814,-0.0016400000000000858,stop_loss,4.0,EURUSD,15m
2025-03-07 08:15:00,2025-03-07 09:00:00,short,1.08478,1.08675,1.08578,1.0797800000000002,-0.0019700000000000273,stop_loss,3.0,EURUSD,15m
2025-03-07 09:00:00,2025-03-10 08:00:00,short,1.08675,1.08107,1.087752142857143,1.0817500000000002,0.005680000000000129,take_profit,284.0,EURUSD,15m
2025-03-10 08:00:00,2025-03-10 09:15:00,short,1.08107,1.08401,1.0820699999999999,1.07607,-0.0029399999999999427,stop_loss,5.0,EURUSD,15m
2025-03-10 09:15:00,2025-03-10 10:00:00,short,1.08401,1.08598,1.085192857142857,1.07901,-0.0019700000000000273,stop_loss,3.0,EURUSD,15m
2025-03-10 10:00:00,2025-03-11 07:15:00,short,1.08598,1.08755,1.0872714285714284,1.08098,-0.0015700000000000713,stop_loss,85.0,EURUSD,15m
2025-03-11 07:15:00,2025-03-11 07:30:00,short,1.08755,1.08961,1.088585,1.0825500000000001,-0.0020599999999999508,stop_loss,1.0,EURUSD,15m
2025-03-11 07:30:00,2025-03-11 08:45:00,short,1.08961,1.0917,1.0908014285714285,1.08461,-0.0020899999999999253,stop_loss,5.0,EURUSD,15m
2025-03-11 08:45:00,2025-03-11 17:45:00,short,1.0917,1.09341,1.0931285714285712,1.0867,-0.0017100000000001003,stop_loss,36.0,EURUSD,15m
2025-03-11 17:45:00,2025-03-12 12:45:00,short,1.09341,1.0878,1.0944099999999999,1.08841,0.005609999999999893,take_profit,76.0,EURUSD,15m
2025-03-12 12:45:00,2025-03-12 13:00:00,short,1.0878,1.08929,1.0890642857142858,1.0828000000000002,-0.0014899999999999913,stop_loss,1.0,EURUSD,15m
2025-03-12 13:00:00,2025-03-12 14:45:00,short,1.08929,1.09128,1.0906178571428573,1.0842900000000002,-0.0019899999999999363,stop_loss,7.0,EURUSD,15m
2025-03-12 14:45:00,2025-03-13 07:30:00,short,1.09128,1.08616,1.0929057142857144,1.0862800000000001,0.005120000000000013,take_profit,67.0,EURUSD,15m
2025-03-13 07:30:00,2025-03-13 08:00:00,short,1.08616,1.08763,1.08716,1.0811600000000001,-0.0014700000000000824,stop_loss,2.0,EURUSD,15m
2025-03-13 08:00:00,2025-03-13 13:00:00,short,1.08763,1.08227,1.08863,1.0826300000000002,0.005360000000000031,take_profit,20.0,EURUSD,15m
2025-03-13 13:00:00,2025-03-13 13:30:00,short,1.08227,1.08427,1.0836192857142857,1.0772700000000002,-0.0020000000000000018,stop_loss,2.0,EURUSD,15m
