entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason,holding_period,symbol,timeframe
2024-12-30 16:45:00,2024-12-31 01:15:00,short,1.03857,1.04105,1.0408457142857144,1.0340185714285715,-0.0024800000000000377,stop_loss,34.0,EURUSD,15m
2024-12-31 01:15:00,2024-12-31 08:45:00,short,1.04105,1.04183,1.0416167857142857,1.0399164285714284,-0.0007800000000000029,stop_loss,30.0,EURUSD,15m
2024-12-31 08:45:00,2024-12-31 12:15:00,short,1.04183,1.0403,1.0425092857142857,1.0404714285714287,0.0015300000000000313,take_profit,14.0,EURUSD,15m
2024-12-31 12:15:00,2024-12-31 14:15:00,short,1.0403,1.03807,1.0413992857142857,1.0381014285714285,0.0022299999999999542,take_profit,8.0,EURUSD,15m
2024-12-31 14:15:00,2024-12-31 15:45:00,short,1.03807,1.03547,1.039341785714286,1.0355264285714285,0.0026000000000001577,take_profit,6.0,EURUSD,15m
2024-12-31 15:45:00,2025-01-02 03:00:00,short,1.03547,1.03713,1.0371017857142857,1.0322064285714285,-0.0016600000000002169,stop_loss,141.0,EURUSD,15m
2025-01-02 03:00:00,2025-01-02 08:15:00,short,1.03713,1.03487,1.0378725000000002,1.0356450000000001,0.0022600000000001508,take_profit,21.0,EURUSD,15m
2025-01-02 08:15:00,2025-01-02 08:30:00,short,1.03487,1.03581,1.0356703571428572,1.0332692857142856,-0.0009399999999999409,stop_loss,1.0,EURUSD,15m
2025-01-02 08:30:00,2025-01-02 10:45:00,short,1.03581,1.03168,1.0367089285714286,1.0340121428571427,0.004129999999999967,take_profit,9.0,EURUSD,15m
2025-01-02 10:45:00,2025-01-02 15:15:00,short,1.03168,1.02855,1.033237857142857,1.0285642857142856,0.003129999999999855,take_profit,18.0,EURUSD,15m
2025-01-02 15:15:00,2025-01-02 16:30:00,short,1.02855,1.02456,1.0303553571428572,1.0249392857142858,0.00399000000000016,take_profit,5.0,EURUSD,15m
