entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason,holding_period,symbol,timeframe
2024-12-26 15:00:00,2024-12-27 09:00:00,short,2634.684,2625.685,2639.0946428571433,2625.8627142857144,8.999000000000251,take_profit,72.0,EURUSD,15m
2024-12-27 09:00:00,2024-12-27 12:00:00,short,2625.685,2630.335,2629.746357142857,2617.5622857142857,-4.650000000000091,stop_loss,12.0,EURUSD,15m
2024-12-27 12:00:00,2024-12-27 13:15:00,short,2630.335,2620.545,2633.543285714286,2623.9184285714286,9.789999999999964,take_profit,5.0,EURUSD,15m
2024-12-27 13:15:00,2024-12-30 01:15:00,short,2620.545,2625.115,2624.897785714286,2611.8394285714285,-4.569999999999709,stop_loss,240.0,EURUSD,15m
2024-12-30 01:15:00,2024-12-30 07:30:00,short,2625.115,2616.745,2628.7057857142854,2617.9334285714285,8.36999999999989,take_profit,25.0,EURUSD,15m
2024-12-30 07:30:00,2024-12-30 12:45:00,short,2616.745,2621.355,2619.971714285714,2610.2915714285714,-4.610000000000127,stop_loss,21.0,EURUSD,15m
2024-12-30 12:45:00,2024-12-30 13:45:00,short,2621.355,2606.555,2626.112035714286,2611.8409285714283,14.800000000000182,take_profit,4.0,EURUSD,15m
2024-12-30 13:45:00,2024-12-31 07:45:00,short,2606.555,2613.555,2612.8862857142853,2593.8924285714284,-7.0,stop_loss,72.0,EURUSD,15m
2024-12-31 07:45:00,2024-12-31 15:00:00,short,2613.555,2617.925,2616.9103928571426,2606.844214285714,-4.370000000000346,stop_loss,29.0,EURUSD,15m
2024-12-31 15:00:00,2024-12-31 15:30:00,short,2617.925,2623.495,2623.364535714286,2607.0459285714287,-5.569999999999709,stop_loss,2.0,EURUSD,15m
2024-12-31 15:30:00,2025-01-02 01:15:00,short,2623.495,2632.298,2629.5195357142857,2611.4459285714283,-8.802999999999884,stop_loss,135.0,EURUSD,15m
2025-01-02 01:15:00,2025-01-02 07:45:00,short,2632.298,2635.848,2635.7955714285713,2625.302857142857,-3.550000000000182,stop_loss,26.0,EURUSD,15m
2025-01-02 07:45:00,2025-01-02 10:15:00,long,2635.848,2644.598,2632.842,2641.86,8.75,take_profit,10.0,EURUSD,15m
2025-01-02 10:15:00,2025-01-02 15:30:00,short,2644.598,2651.848,2649.7020714285713,2634.389857142857,-7.25,stop_loss,21.0,EURUSD,15m
2025-01-02 15:30:00,2025-01-02 16:45:00,short,2651.848,2659.148,2658.5347857142856,2638.4744285714282,-7.300000000000182,stop_loss,5.0,EURUSD,15m
2025-01-02 16:45:00,2025-01-03 13:30:00,short,2659.148,2645.425,2665.921678571429,2645.6006428571427,13.722999999999956,take_profit,83.0,EURUSD,15m
2025-01-03 13:30:00,2025-01-03 14:30:00,short,2645.425,2650.598,2650.2312142857145,2635.8125714285716,-5.1729999999997744,stop_loss,4.0,EURUSD,15m
2025-01-03 14:30:00,2025-01-03 19:45:00,short,2650.598,2639.248,2656.2367142857142,2639.3205714285714,11.349999999999909,take_profit,21.0,EURUSD,15m
2025-01-03 19:45:00,2025-01-06 00:45:00,short,2639.248,2643.065,2642.29225,2633.1595,-3.8170000000000073,stop_loss,212.0,EURUSD,15m
2025-01-06 00:45:00,2025-01-06 04:30:00,short,2643.065,2636.598,2646.0965,2637.002,6.467000000000098,take_profit,15.0,EURUSD,15m
2025-01-06 04:30:00,2025-01-06 07:30:00,short,2636.598,2625.555,2640.70725,2628.3795,11.04300000000012,take_profit,12.0,EURUSD,15m
2025-01-06 07:30:00,2025-01-06 08:15:00,short,2625.555,2629.655,2629.6548214285713,2617.355357142857,-4.100000000000364,stop_loss,3.0,EURUSD,15m
2025-01-06 08:15:00,2025-01-06 09:00:00,short,2629.655,2634.685,2633.5823214285715,2621.800357142857,-5.029999999999745,stop_loss,3.0,EURUSD,15m
2025-01-06 09:00:00,2025-01-06 11:15:00,short,2634.685,2644.628,2639.3095,2625.4359999999997,-9.943000000000211,stop_loss,9.0,EURUSD,15m
2025-01-06 11:15:00,2025-01-06 13:30:00,short,2644.628,2624.514,2649.759392857143,2634.365214285714,20.114000000000033,take_profit,9.0,EURUSD,15m
2025-01-06 13:30:00,2025-01-06 15:15:00,short,2624.514,2638.835,2632.751142857143,2608.0397142857146,-14.320999999999913,stop_loss,7.0,EURUSD,15m
2025-01-06 15:15:00,2025-01-07 12:45:00,short,2638.835,2651.395,2650.1205714285716,2616.263857142857,-12.559999999999945,stop_loss,86.0,EURUSD,15m
2025-01-07 12:45:00,2025-01-07 13:15:00,short,2651.395,2660.204,2655.365392857143,2643.4542142857144,-8.809000000000196,stop_loss,2.0,EURUSD,15m
2025-01-07 13:15:00,2025-01-07 15:00:00,short,2660.204,2648.475,2664.9297500000002,2650.7525000000005,11.72900000000027,take_profit,7.0,EURUSD,15m
2025-01-07 18:30:00,2025-01-08 10:30:00,short,2647.965,2654.448,2654.3753571428574,2635.144285714286,-6.48299999999972,stop_loss,64.0,EURUSD,15m
2025-01-08 10:30:00,2025-01-08 12:15:00,short,2654.448,2647.515,2657.5233214285713,2648.297357142857,6.932999999999993,take_profit,7.0,EURUSD,15m
2025-01-08 12:15:00,2025-01-08 12:45:00,short,2647.515,2651.848,2650.7789999999995,2640.987,-4.333000000000084,stop_loss,2.0,EURUSD,15m
2025-01-08 12:45:00,2025-01-08 13:00:00,short,2651.848,2655.588,2655.226107142857,2645.091785714286,-3.7400000000002365,stop_loss,1.0,EURUSD,15m
2025-01-08 13:00:00,2025-01-08 13:45:00,short,2655.588,2660.035,2659.495392857143,2647.773214285715,-4.446999999999662,stop_loss,3.0,EURUSD,15m
2025-01-08 13:45:00,2025-01-08 15:30:00,short,2660.035,2666.248,2665.418178571428,2649.268642857143,-6.213000000000193,stop_loss,7.0,EURUSD,15m
2025-01-08 17:00:00,2025-01-08 17:30:00,short,2669.098,2653.178,2674.997714285714,2657.298571428571,15.920000000000073,take_profit,2.0,EURUSD,15m
2025-01-08 18:30:00,2025-01-09 06:30:00,short,2656.864,2664.005,2663.6983214285715,2643.195357142857,-7.141000000000076,stop_loss,48.0,EURUSD,15m
2025-01-09 06:30:00,2025-01-09 10:30:00,short,2664.005,2668.204,2667.259892857143,2657.495214285714,-4.199000000000069,stop_loss,16.0,EURUSD,15m
2025-01-09 10:30:00,2025-01-09 12:30:00,short,2668.204,2672.634,2672.6167857142855,2659.378428571429,-4.429999999999836,stop_loss,8.0,EURUSD,15m
2025-01-09 12:30:00,2025-01-09 13:30:00,short,2672.634,2677.084,2677.0024285714285,2663.897142857143,-4.449999999999818,stop_loss,4.0,EURUSD,15m
2025-01-09 13:30:00,2025-01-09 17:00:00,short,2677.084,2665.405,2682.1311785714283,2666.989642857143,11.678999999999633,take_profit,14.0,EURUSD,15m
2025-01-09 17:00:00,2025-01-10 02:15:00,short,2665.405,2673.285,2671.7788214285715,2652.6573571428576,-7.879999999999654,stop_loss,37.0,EURUSD,15m
2025-01-10 02:15:00,2025-01-10 06:30:00,short,2673.285,2676.185,2675.8570714285715,2668.140857142857,-2.900000000000091,stop_loss,17.0,EURUSD,15m
2025-01-10 06:30:00,2025-01-10 08:30:00,short,2676.185,2679.148,2678.473357142857,2671.6082857142856,-2.963000000000193,stop_loss,8.0,EURUSD,15m
2025-01-10 08:30:00,2025-01-10 14:15:00,short,2679.148,2688.985,2683.156,2671.132,-9.836999999999989,stop_loss,23.0,EURUSD,15m
2025-01-10 14:15:00,2025-01-10 17:30:00,short,2688.985,2696.898,2696.1559642857146,2674.643071428571,-7.913000000000011,stop_loss,13.0,EURUSD,15m
2025-01-10 18:45:00,2025-01-13 12:00:00,short,2687.148,2671.098,2694.2678571428573,2672.9082857142857,16.050000000000182,take_profit,261.0,EURUSD,15m
2025-01-13 12:00:00,2025-01-13 18:15:00,short,2671.098,2659.525,2676.698464285714,2659.897071428571,11.572999999999865,take_profit,25.0,EURUSD,15m
2025-01-13 19:15:00,2025-01-13 23:00:00,short,2658.475,2665.205,2663.3215,2648.7819999999997,-6.730000000000018,stop_loss,15.0,EURUSD,15m
2025-01-13 23:00:00,2025-01-14 00:00:00,short,2665.205,2668.275,2668.126464285714,2659.3620714285717,-3.0700000000001637,stop_loss,4.0,EURUSD,15m
2025-01-14 00:00:00,2025-01-14 03:00:00,short,2668.275,2671.845,2671.1853214285716,2662.454357142857,-3.569999999999709,stop_loss,12.0,EURUSD,15m
2025-01-14 03:00:00,2025-01-14 13:30:00,short,2671.845,2663.399,2675.5084285714283,2664.5181428571427,8.445999999999913,take_profit,42.0,EURUSD,15m
2025-01-14 13:30:00,2025-01-14 15:00:00,short,2663.399,2670.395,2668.78475,2652.6274999999996,-6.996000000000095,stop_loss,6.0,EURUSD,15m
2025-01-14 15:00:00,2025-01-15 05:45:00,short,2670.395,2679.095,2677.5512857142858,2656.0824285714284,-8.699999999999818,stop_loss,59.0,EURUSD,15m
2025-01-15 05:45:00,2025-01-15 06:15:00,short,2679.095,2681.789,2681.6874285714284,2673.910142857143,-2.6940000000004147,stop_loss,2.0,EURUSD,15m
2025-01-15 06:15:00,2025-01-15 09:00:00,short,2681.789,2684.855,2684.4354285714285,2676.4961428571432,-3.0659999999998035,stop_loss,11.0,EURUSD,15m
2025-01-15 09:00:00,2025-01-15 13:45:00,short,2684.855,2693.565,2688.44825,2677.6685,-8.710000000000036,stop_loss,19.0,EURUSD,15m
2025-01-15 13:45:00,2025-01-15 14:30:00,short,2693.565,2681.019,2699.0383928571428,2682.618214285714,12.546000000000276,take_profit,3.0,EURUSD,15m
2025-01-15 18:15:00,2025-01-16 01:15:00,short,2693.585,2699.685,2699.0759642857142,2682.603071428571,-6.099999999999909,stop_loss,28.0,EURUSD,15m
2025-01-16 01:15:00,2025-01-16 06:00:00,short,2699.685,2691.215,2703.38925,2692.2765,8.4699999999998,take_profit,19.0,EURUSD,15m
2025-01-16 06:00:00,2025-01-16 07:00:00,short,2691.215,2697.595,2693.863892857143,2685.917214285714,-6.379999999999654,stop_loss,4.0,EURUSD,15m
2025-01-16 07:00:00,2025-01-16 08:15:00,short,2697.595,2700.999,2700.6450357142858,2691.4949285714283,-3.4039999999999964,stop_loss,5.0,EURUSD,15m
2025-01-16 08:15:00,2025-01-16 09:45:00,short,2700.999,2705.215,2705.151857142857,2692.6932857142856,-4.216000000000349,stop_loss,6.0,EURUSD,15m
2025-01-16 09:45:00,2025-01-16 13:30:00,short,2705.215,2714.009,2710.0129642857146,2695.6190714285717,-8.793999999999869,stop_loss,15.0,EURUSD,15m
2025-01-16 13:30:00,2025-01-16 16:30:00,short,2714.009,2719.648,2719.619,2702.7889999999998,-5.639000000000124,stop_loss,12.0,EURUSD,15m
2025-01-16 16:30:00,2025-01-17 09:45:00,short,2719.648,2704.975,2726.633928571429,2705.676142857143,14.67300000000023,take_profit,69.0,EURUSD,15m
2025-01-17 09:45:00,2025-01-17 12:15:00,short,2704.975,2709.605,2708.7605714285714,2697.4038571428573,-4.630000000000109,stop_loss,10.0,EURUSD,15m
2025-01-17 12:15:00,2025-01-17 15:45:00,short,2709.605,2714.155,2713.8661785714285,2701.082642857143,-4.550000000000182,stop_loss,14.0,EURUSD,15m
2025-01-17 15:45:00,2025-01-17 20:00:00,short,2714.155,2701.905,2719.944678571429,2702.575642857143,12.25,take_profit,17.0,EURUSD,15m
2025-01-17 20:00:00,2025-01-19 23:15:00,short,2701.905,2691.925,2705.7595714285717,2694.195857142857,9.980000000000018,take_profit,205.0,EURUSD,15m
2025-01-19 23:15:00,2025-01-20 02:30:00,short,2691.925,2696.765,2696.3657500000004,2683.0435,-4.839999999999691,stop_loss,13.0,EURUSD,15m
2025-01-20 02:30:00,2025-01-20 03:30:00,short,2696.765,2703.155,2702.4743214285713,2685.346357142857,-6.390000000000327,stop_loss,4.0,EURUSD,15m
2025-01-20 03:30:00,2025-01-20 06:00:00,short,2703.155,2707.845,2707.3657142857146,2694.7335714285714,-4.6899999999996,stop_loss,10.0,EURUSD,15m
2025-01-20 06:00:00,2025-01-20 06:45:00,short,2707.845,2711.415,2711.06175,2701.4114999999997,-3.5700000000001637,stop_loss,3.0,EURUSD,15m
2025-01-20 06:45:00,2025-01-20 07:45:00,short,2711.415,2703.435,2714.8146428571426,2704.615714285714,7.980000000000018,take_profit,4.0,EURUSD,15m
2025-01-20 07:45:00,2025-01-20 10:15:00,short,2703.435,2709.225,2707.143964285714,2696.0170714285714,-5.789999999999964,stop_loss,10.0,EURUSD,15m
2025-01-20 10:15:00,2025-01-21 01:30:00,short,2709.225,2715.935,2713.7017499999997,2700.2715000000003,-6.710000000000036,stop_loss,61.0,EURUSD,15m
2025-01-21 01:30:00,2025-01-21 02:30:00,short,2715.935,2725.238,2721.4488928571427,2704.907214285714,-9.302999999999884,stop_loss,4.0,EURUSD,15m
2025-01-21 02:30:00,2025-01-21 07:30:00,short,2725.238,2731.405,2731.3839285714284,2712.9461428571426,-6.167000000000371,stop_loss,20.0,EURUSD,15m
2025-01-21 07:30:00,2025-01-21 08:30:00,short,2731.405,2722.365,2735.9133571428574,2722.3882857142858,9.040000000000418,take_profit,4.0,EURUSD,15m
2025-01-21 08:30:00,2025-01-21 13:00:00,short,2722.365,2727.885,2727.0411428571424,2713.012714285714,-5.520000000000437,stop_loss,18.0,EURUSD,15m
2025-01-21 13:00:00,2025-01-21 14:30:00,short,2727.885,2734.018,2732.072785714286,2719.5094285714285,-6.132999999999811,stop_loss,6.0,EURUSD,15m
2025-01-21 14:30:00,2025-01-21 16:00:00,short,2734.018,2740.185,2739.181857142857,2723.690285714286,-6.166999999999916,stop_loss,6.0,EURUSD,15m
2025-01-21 16:00:00,2025-01-22 00:45:00,short,2740.185,2748.045,2745.80175,2728.9515,-7.860000000000127,stop_loss,35.0,EURUSD,15m
2025-01-22 00:45:00,2025-01-22 04:15:00,short,2748.045,2751.645,2751.057107142857,2742.0207857142855,-3.599999999999909,stop_loss,14.0,EURUSD,15m
2025-01-22 04:15:00,2025-01-22 05:30:00,short,2751.645,2755.205,2755.077107142857,2744.7807857142857,-3.5599999999999454,stop_loss,5.0,EURUSD,15m
2025-01-22 05:30:00,2025-01-22 06:15:00,short,2755.205,2746.715,2758.256857142857,2749.101285714286,8.489999999999782,take_profit,3.0,EURUSD,15m
2025-01-22 06:15:00,2025-01-22 07:15:00,short,2746.715,2750.965,2750.7239642857144,2738.6970714285717,-4.25,stop_loss,4.0,EURUSD,15m
2025-01-22 07:15:00,2025-01-22 09:00:00,short,2750.965,2755.538,2755.3436071428573,2742.207785714286,-4.572999999999865,stop_loss,7.0,EURUSD,15m
2025-01-22 09:00:00,2025-01-22 09:15:00,short,2755.538,2761.705,2761.1355714285714,2744.342857142857,-6.166999999999916,stop_loss,1.0,EURUSD,15m
2025-01-22 09:15:00,2025-01-23 03:30:00,short,2761.705,2749.878,2767.6161785714285,2749.882642857143,11.82699999999977,take_profit,73.0,EURUSD,15m
2025-01-23 03:30:00,2025-01-23 04:15:00,short,2749.878,2752.948,2752.7116071428572,2744.210785714286,-3.069999999999709,stop_loss,3.0,EURUSD,15m
2025-01-23 04:15:00,2025-01-23 09:15:00,short,2752.948,2743.655,2755.7505357142854,2747.3429285714283,9.292999999999665,take_profit,20.0,EURUSD,15m
2025-01-23 09:15:00,2025-01-23 10:30:00,short,2743.655,2748.795,2747.3235714285715,2736.3178571428575,-5.139999999999873,stop_loss,5.0,EURUSD,15m
2025-01-23 10:30:00,2025-01-23 11:15:00,short,2748.795,2753.755,2752.900392857143,2740.5842142857146,-4.960000000000036,stop_loss,3.0,EURUSD,15m
2025-01-23 11:15:00,2025-01-23 12:30:00,short,2753.755,2743.305,2758.430714285714,2744.4035714285715,10.450000000000273,take_profit,5.0,EURUSD,15m
2025-01-23 12:30:00,2025-01-23 16:15:00,short,2743.305,2750.805,2749.2671785714283,2731.3806428571424,-7.5,stop_loss,15.0,EURUSD,15m
2025-01-23 17:00:00,2025-01-24 01:45:00,short,2754.978,2762.175,2761.90875,2741.1165,-7.197000000000116,stop_loss,35.0,EURUSD,15m
2025-01-24 01:45:00,2025-01-24 02:00:00,short,2762.175,2768.705,2765.2343571428573,2756.056285714286,-6.529999999999745,stop_loss,1.0,EURUSD,15m
2025-01-24 02:00:00,2025-01-24 02:30:00,short,2768.705,2772.545,2772.3857857142857,2761.3434285714284,-3.8400000000001455,stop_loss,2.0,EURUSD,15m
2025-01-24 02:30:00,2025-01-24 06:00:00,short,2772.545,2777.565,2776.9447142857143,2763.7455714285716,-5.019999999999982,stop_loss,14.0,EURUSD,15m
2025-01-24 06:00:00,2025-01-24 13:00:00,short,2777.565,2781.895,2781.7375714285718,2769.219857142857,-4.329999999999927,stop_loss,28.0,EURUSD,15m
2025-01-24 13:00:00,2025-01-24 16:00:00,short,2781.895,2774.145,2785.76875,2774.1475,7.75,take_profit,12.0,EURUSD,15m
2025-01-24 16:00:00,2025-01-27 02:00:00,short,2774.145,2758.475,2781.0879642857144,2760.2590714285716,15.670000000000073,take_profit,232.0,EURUSD,15m
2025-01-27 02:00:00,2025-01-27 07:15:00,short,2758.475,2748.545,2763.344642857143,2748.7357142857145,9.929999999999836,take_profit,21.0,EURUSD,15m
2025-01-27 07:15:00,2025-01-27 08:00:00,short,2748.545,2754.205,2752.4857142857145,2740.6635714285717,-5.6599999999998545,stop_loss,3.0,EURUSD,15m
2025-01-27 08:00:00,2025-01-27 09:00:00,short,2754.205,2764.445,2758.9881785714283,2744.638642857143,-10.240000000000236,stop_loss,4.0,EURUSD,15m
2025-01-27 09:00:00,2025-01-27 11:45:00,short,2764.445,2771.205,2770.3553214285716,2752.624357142857,-6.7599999999997635,stop_loss,11.0,EURUSD,15m
2025-01-27 12:15:00,2025-01-27 15:00:00,short,2762.375,2741.375,2768.545357142857,2750.034285714286,21.0,take_profit,11.0,EURUSD,15m
2025-01-27 19:30:00,2025-01-27 21:00:00,short,2738.125,2743.315,2743.2135357142856,2727.9479285714287,-5.190000000000055,stop_loss,6.0,EURUSD,15m
2025-01-27 21:00:00,2025-01-28 13:30:00,short,2743.315,2747.208,2746.7789285714284,2736.3871428571433,-3.893000000000029,stop_loss,66.0,EURUSD,15m
2025-01-28 13:30:00,2025-01-28 14:00:00,short,2747.208,2750.885,2750.468142857143,2740.6877142857143,-3.6770000000001346,stop_loss,2.0,EURUSD,15m
2025-01-28 14:00:00,2025-01-28 15:00:00,short,2750.885,2754.885,2754.302642857143,2744.049714285715,-4.0,stop_loss,4.0,EURUSD,15m
2025-01-28 15:00:00,2025-01-28 17:45:00,short,2754.885,2759.545,2758.959428571429,2746.736142857143,-4.6599999999998545,stop_loss,11.0,EURUSD,15m
2025-01-28 17:45:00,2025-01-28 19:15:00,short,2759.545,2763.855,2763.3288571428575,2751.9772857142857,-4.309999999999945,stop_loss,6.0,EURUSD,15m
2025-01-28 19:15:00,2025-01-29 12:00:00,short,2763.855,2757.165,2767.1403214285715,2757.284357142857,6.690000000000055,take_profit,67.0,EURUSD,15m
2025-01-29 12:00:00,2025-01-29 15:15:00,short,2757.165,2750.065,2760.345107142857,2750.8047857142856,7.099999999999909,take_profit,13.0,EURUSD,15m
2025-01-29 15:15:00,2025-01-29 20:15:00,short,2750.065,2756.775,2755.580392857143,2739.0342142857144,-6.710000000000036,stop_loss,20.0,EURUSD,15m
2025-01-29 20:15:00,2025-01-30 06:45:00,short,2756.775,2765.248,2763.210642857143,2743.903714285714,-8.472999999999956,stop_loss,42.0,EURUSD,15m
2025-01-30 06:45:00,2025-01-30 07:45:00,short,2765.248,2768.925,2768.0833214285717,2759.577357142857,-3.6770000000001346,stop_loss,4.0,EURUSD,15m
2025-01-30 07:45:00,2025-01-30 08:15:00,short,2768.925,2772.535,2772.085285714286,2762.6044285714283,-3.6099999999996726,stop_loss,2.0,EURUSD,15m
2025-01-30 08:15:00,2025-01-30 10:00:00,short,2772.535,2776.445,2776.056357142857,2765.4922857142856,-3.9100000000003092,stop_loss,7.0,EURUSD,15m
2025-01-30 10:00:00,2025-01-30 13:00:00,short,2776.445,2781.725,2781.1706428571433,2766.9937142857143,-5.279999999999745,stop_loss,12.0,EURUSD,15m
2025-01-30 13:00:00,2025-01-30 13:45:00,short,2781.725,2785.498,2784.7301428571427,2775.7147142857143,-3.7730000000001382,stop_loss,3.0,EURUSD,15m
2025-01-30 13:45:00,2025-01-30 15:00:00,short,2785.498,2789.725,2789.019142857143,2778.4557142857143,-4.226999999999862,stop_loss,5.0,EURUSD,15m
2025-01-30 15:00:00,2025-01-30 15:45:00,short,2789.725,2795.335,2795.250357142857,2778.6742857142854,-5.610000000000127,stop_loss,3.0,EURUSD,15m
2025-01-30 15:45:00,2025-01-31 12:00:00,short,2795.335,2801.755,2801.75425,2782.4965,-6.420000000000073,stop_loss,81.0,EURUSD,15m
2025-01-31 12:00:00,2025-01-31 12:30:00,short,2801.755,2807.045,2805.878928571429,2793.5071428571428,-5.289999999999964,stop_loss,2.0,EURUSD,15m
2025-01-31 12:30:00,2025-01-31 14:45:00,short,2807.045,2812.195,2811.41825,2798.2985,-5.150000000000091,stop_loss,9.0,EURUSD,15m
2025-01-31 14:45:00,2025-01-31 18:15:00,short,2812.195,2799.565,2817.5075714285717,2801.5698571428575,12.63000000000011,take_profit,14.0,EURUSD,15m
2025-02-02 23:00:00,2025-02-03 01:00:00,short,2801.448,2785.345,2807.552142857143,2789.2397142857144,16.103000000000065,take_profit,8.0,EURUSD,15m
2025-02-03 05:00:00,2025-02-03 07:00:00,short,2781.145,2788.118,2787.8982142857144,2767.6385714285716,-6.972999999999956,stop_loss,8.0,EURUSD,15m
2025-02-03 07:00:00,2025-02-03 08:15:00,short,2788.118,2797.588,2793.3609285714288,2777.6321428571428,-9.470000000000255,stop_loss,5.0,EURUSD,15m
