entry_date,entry_price,trade_type,stop_loss,initial_tp,tp_activated,exit_date,exit_price,exit_reason,pnl,returns
2022-02-10 00:30:00,1.1414,short,1.1431121,1.1374051,False,2022-02-10 04:00:00,1.1431121,Stop Loss,-0.0017120999999999942,-0.001499999999999995
2022-02-17 03:45:00,1.13366,short,1.13536049,1.1296921899999999,False,2022-02-17 04:00:00,1.13536049,Stop Loss,-0.0017004900000001655,-0.0015000000000001462
2022-02-18 01:45:00,1.13678,long,1.13507483,1.14075873,False,2022-02-18 11:15:00,1.13507483,Stop Loss,-0.0017051699999999226,-0.001499999999999932
2022-02-22 08:00:00,1.13112,long,1.12942332,1.13507892,True,2022-02-22 15:15:00,1.1332,Trailing Take Profit (EMA Cross),0.002080000000000082,0.0018388853525709756
2022-02-22 20:45:00,1.1324,short,1.1340986000000002,1.1284366000000001,False,2022-02-23 07:45:00,1.1340986000000002,Stop Loss,-0.0016986000000001056,-0.001500000000000093
2022-02-24 00:30:00,1.12888,short,1.13057332,1.12492892,True,2022-02-24 08:00:00,1.12554,Trailing Take Profit (EMA Cross),0.0033400000000001207,0.002958684714052973
2022-03-15 07:30:00,1.10107,long,1.099418395,1.104923745,False,2022-03-15 08:15:00,1.099418395,Stop Loss,-0.001651604999999945,-0.00149999999999995
2022-03-16 08:15:00,1.09908,long,1.0974313800000002,1.1029267800000002,True,2022-03-16 14:30:00,1.09886,Trailing Take Profit (EMA Cross),-0.000220000000000109,-0.00020016741274530425
2022-03-21 04:00:00,1.10429,short,1.1059464350000001,1.100424985,False,2022-03-21 08:00:00,1.1059464350000001,Stop Loss,-0.0016564350000001227,-0.001500000000000111
2022-03-22 00:15:00,1.10056,short,1.1022108400000001,1.09670804,True,2022-03-22 08:00:00,1.09942,Trailing Take Profit (EMA Cross),0.0011399999999999189,0.0010358363015191528
2022-03-23 07:00:00,1.10224,short,1.1038933600000003,1.09838216,True,2022-03-23 15:00:00,1.09917,Trailing Take Profit (EMA Cross),0.003070000000000128,0.0027852373348818114
2022-03-29 06:30:00,1.10021,long,1.098559685,1.104060735,False,2022-03-29 08:45:00,1.098559685,Stop Loss,-0.0016503150000000133,-0.0015000000000000122
2022-04-07 07:15:00,1.0896,short,1.0912344,1.0857864,False,2022-04-07 11:00:00,1.0912344,Stop Loss,-0.0016344000000001468,-0.001500000000000135
2022-04-07 23:45:00,1.0864,short,1.0880296,1.0825976000000002,False,2022-04-08 10:15:00,1.0880296,Stop Loss,-0.0016296000000000088,-0.001500000000000008
2022-04-10 21:00:00,1.09077,long,1.089133845,1.094587695,False,2022-04-10 22:45:00,1.089133845,Stop Loss,-0.001636154999999917,-0.001499999999999924
2022-04-12 12:30:00,1.08886,long,1.08722671,1.09267101,False,2022-04-12 13:15:00,1.08722671,Stop Loss,-0.0016332900000000095,-0.0015000000000000087
2022-04-22 06:45:00,1.0826,short,1.0842239,1.0788109000000001,False,2022-04-22 13:00:00,1.0842239,Stop Loss,-0.0016239000000000114,-0.0015000000000000107
2022-05-13 07:15:00,1.04107,long,1.039508395,1.044713745,False,2022-05-13 09:00:00,1.039508395,Stop Loss,-0.0015616050000000214,-0.0015000000000000206
2022-05-23 06:30:00,1.06044,long,1.05884934,1.0641515400000001,True,2022-05-23 22:15:00,1.0682,Trailing Take Profit (EMA Cross),0.007759999999999989,0.007317717174003233
2022-05-25 13:15:00,1.06646,long,1.06486031,1.07019261,True,2022-05-26 01:45:00,1.06879,Trailing Take Profit (EMA Cross),0.0023299999999999432,0.002184798304671477
2022-05-30 01:30:00,1.07475,long,1.0731378750000002,1.0785116250000002,True,2022-05-30 20:45:00,1.07764,Trailing Take Profit (EMA Cross),0.002889999999999837,0.002688997441265259
2022-06-09 00:30:00,1.071,short,1.0726065,1.0672515,False,2022-06-09 03:30:00,1.0726065,Stop Loss,-0.0016065000000000662,-0.0015000000000000618
2022-06-13 12:15:00,1.04713,long,1.045559305,1.050794955,False,2022-06-13 12:45:00,1.045559305,Stop Loss,-0.0015706949999998443,-0.0014999999999998515
2022-06-13 16:00:00,1.04512,long,1.04355232,1.04877792,False,2022-06-13 17:00:00,1.04355232,Stop Loss,-0.0015676799999999602,-0.0014999999999999619
2022-06-15 05:30:00,1.04659,long,1.045020115,1.050253065,False,2022-06-15 07:45:00,1.045020115,Stop Loss,-0.001569884999999882,-0.0014999999999998875
2022-06-22 00:00:00,1.0522,short,1.0537783,1.0485173,True,2022-06-22 07:45:00,1.05045,Trailing Take Profit (EMA Cross),0.0017499999999999183,0.0016631819045808004
2022-06-23 01:45:00,1.05578,short,1.05736367,1.05208477,False,2022-06-23 02:45:00,1.05736367,Stop Loss,-0.001583670000000037,-0.0015000000000000352
2022-06-24 01:30:00,1.05312,long,1.0515403200000002,1.0568059200000002,False,2022-06-24 11:45:00,1.0515403200000002,Stop Loss,-0.0015796799999998612,-0.0014999999999998682
2022-06-28 06:00:00,1.05807,long,1.056482895,1.0617732450000001,False,2022-06-28 11:45:00,1.056482895,Stop Loss,-0.001587105000000033,-0.0015000000000000313
2022-06-29 04:30:00,1.05121,short,1.052786815,1.047530765,False,2022-06-29 09:00:00,1.052786815,Stop Loss,-0.0015768149999999537,-0.001499999999999956
2022-07-03 22:00:00,1.04336,long,1.04179496,1.0470117600000002,False,2022-07-04 15:30:00,1.04179496,Stop Loss,-0.0015650400000000175,-0.0015000000000000167
2022-07-06 06:30:00,1.02656,long,1.02502016,1.03015296,False,2022-07-06 08:30:00,1.02502016,Stop Loss,-0.001539839999999959,-0.0014999999999999601
2022-07-08 07:15:00,1.01133,short,1.012846995,1.007790345,True,2022-07-08 10:00:00,1.012846995,Stop Loss,-0.001516995000000021,-0.0015000000000000206
2022-07-11 14:30:00,1.00863,long,1.007117055,1.012160205,False,2022-07-11 16:15:00,1.007117055,Stop Loss,-0.0015129449999999878,-0.001499999999999988
2022-07-13 12:30:00,1.00065,short,1.0021509750000002,0.997147725,False,2022-07-13 12:45:00,1.0021509750000002,Stop Loss,-0.0015009750000001265,-0.0015000000000001264
2022-07-19 00:15:00,1.01356,short,1.0150803400000001,1.01001254,False,2022-07-19 05:30:00,1.0150803400000001,Stop Loss,-0.00152034000000012,-0.0015000000000001182
2022-07-20 07:00:00,1.02562,long,1.02408157,1.02920967,False,2022-07-20 07:30:00,1.02408157,Stop Loss,-0.0015384299999998685,-0.0014999999999998719
2022-07-20 10:30:00,1.01883,short,1.020358245,1.015264095,False,2022-07-20 11:00:00,1.020358245,Stop Loss,-0.0015282450000000392,-0.0015000000000000386
2022-07-22 07:30:00,1.01391,short,1.0154308650000001,1.0103613150000001,False,2022-07-22 08:15:00,1.0154308650000001,Stop Loss,-0.0015208650000000379,-0.0015000000000000373
2022-07-29 03:45:00,1.02131,long,1.019778035,1.024884585,True,2022-07-29 08:15:00,1.02114,Trailing Take Profit (EMA Cross),-0.00017000000000000348,-0.0001664528889367611
2022-08-01 01:00:00,1.02321,long,1.021675185,1.026791235,False,2022-08-01 05:45:00,1.021675185,Stop Loss,-0.0015348149999998562,-0.0014999999999998595
2022-08-03 00:30:00,1.01505,short,1.016572575,1.0114973250000001,False,2022-08-03 01:15:00,1.016572575,Stop Loss,-0.0015225750000000815,-0.0015000000000000803
2022-08-04 07:00:00,1.01789,long,1.016363165,1.021452615,False,2022-08-04 11:45:00,1.016363165,Stop Loss,-0.0015268349999999486,-0.0014999999999999495
2022-08-05 12:30:00,1.01736,short,1.0188860400000002,1.01379924,False,2022-08-05 17:00:00,1.0188860400000002,Stop Loss,-0.0015260400000001173,-0.0015000000000001152
2022-08-08 01:30:00,1.01749,long,1.015963765,1.021051215,True,2022-08-08 09:00:00,1.01801,Trailing Take Profit (EMA Cross),0.000520000000000076,0.0005110615337743623
2022-08-10 08:30:00,1.02234,long,1.02080649,1.02591819,True,2022-08-10 18:15:00,1.03021,Trailing Take Profit (EMA Cross),0.007870000000000044,0.007698026096993215
2022-08-11 05:00:00,1.02786,short,1.02940179,1.0242624900000001,False,2022-08-11 06:15:00,1.02940179,Stop Loss,-0.0015417900000000984,-0.0015000000000000957
2022-08-17 06:15:00,1.01699,short,1.0185154850000002,1.0134305350000001,False,2022-08-17 14:00:00,1.0185154850000002,Stop Loss,-0.0015254850000001596,-0.0015000000000001568
2022-08-22 02:15:00,1.0033,long,1.0017950500000001,1.00681155,False,2022-08-22 07:00:00,1.0017950500000001,Stop Loss,-0.0015049499999999494,-0.0014999999999999495
2022-08-23 07:30:00,0.99429,long,0.9927985650000001,0.9977700150000001,False,2022-08-23 08:00:00,0.9927985650000001,Stop Loss,-0.00149143499999993,-0.0014999999999999296
2022-08-28 22:45:00,0.99482,short,0.9963122300000001,0.99133813,False,2022-08-29 09:45:00,0.9963122300000001,Stop Loss,-0.0014922300000000943,-0.0015000000000000948
2022-08-30 07:30:00,1.00235,long,1.0008464750000001,1.005858225,False,2022-08-30 12:30:00,1.0008464750000001,Stop Loss,-0.00150352499999995,-0.00149999999999995
2022-09-02 16:15:00,0.99858,short,1.0000778700000001,0.9950849700000001,True,2022-09-05 06:45:00,0.9907,Trailing Take Profit (EMA Cross),0.007879999999999998,0.007891205511826791
2022-09-05 22:00:00,0.99425,long,0.992758625,0.997729875,True,2022-09-06 08:15:00,0.99558,Trailing Take Profit (EMA Cross),0.0013300000000000534,0.001337691727432792
2022-09-16 00:30:00,1.00081,long,0.999308785,1.0043128350000001,False,2022-09-16 02:15:00,0.999308785,Stop Loss,-0.0015012150000000002,-0.0015000000000000002
2022-09-19 19:00:00,1.00243,long,1.000926355,1.005938505,False,2022-09-20 08:15:00,1.000926355,Stop Loss,-0.0015036449999998869,-0.0014999999999998873
2022-09-21 18:30:00,0.98939,long,0.987905915,0.992852865,False,2022-09-21 18:45:00,0.987905915,Stop Loss,-0.0014840849999999683,-0.001499999999999968
2022-09-26 22:15:00,0.95858,short,0.96001787,0.9552249700000001,False,2022-09-26 22:30:00,0.96001787,Stop Loss,-0.0014378700000000633,-0.001500000000000066
2022-09-28 10:00:00,0.95853,long,0.957092205,0.9618848550000001,False,2022-09-28 10:15:00,0.957092205,Stop Loss,-0.001437794999999964,-0.0014999999999999625
2022-09-29 05:30:00,0.96605,short,0.967499075,0.9626688250000001,False,2022-09-29 07:00:00,0.967499075,Stop Loss,-0.0014490750000000219,-0.0015000000000000228
2022-09-29 22:00:00,0.98331,long,0.981835035,0.986751585,False,2022-09-29 22:45:00,0.981835035,Stop Loss,-0.0014749649999999948,-0.0014999999999999946
2022-09-30 06:30:00,0.97969,short,0.981159535,0.976261085,False,2022-09-30 07:00:00,0.981159535,Stop Loss,-0.0014695350000000218,-0.0015000000000000224
2022-10-03 01:00:00,0.98161,long,0.980137585,0.9850456350000001,False,2022-10-03 04:00:00,0.980137585,Stop Loss,-0.0014724149999999492,-0.0014999999999999482
2022-10-11 01:30:00,0.96936,short,0.97081404,0.96596724,False,2022-10-11 07:00:00,0.97081404,Stop Loss,-0.0014540400000000453,-0.0015000000000000467
2022-10-13 05:45:00,0.9697,short,0.9711545500000001,0.96630605,False,2022-10-13 08:45:00,0.9711545500000001,Stop Loss,-0.0014545500000000544,-0.0015000000000000562
2022-10-13 12:30:00,0.96488,short,0.96632732,0.96150292,False,2022-10-13 12:45:00,0.96632732,Stop Loss,-0.0014473200000000297,-0.0015000000000000308
2022-10-14 07:00:00,0.97718,short,0.9786457700000001,0.9737598700000001,True,2022-10-14 12:45:00,0.9773,Trailing Take Profit (EMA Cross),-0.00011999999999989797,-0.00012280234961818494
2022-10-20 23:15:00,0.97745,short,0.978916175,0.974028925,False,2022-10-21 07:15:00,0.978916175,Stop Loss,-0.001466175000000014,-0.0015000000000000143
2022-10-24 07:30:00,0.98306,short,0.9845345900000001,0.9796192900000001,False,2022-10-24 11:45:00,0.9845345900000001,Stop Loss,-0.0014745900000000534,-0.0015000000000000542
2022-10-27 12:15:00,0.99983,short,1.001329745,0.9963305950000001,False,2022-10-27 12:30:00,1.001329745,Stop Loss,-0.0014997450000000523,-0.0015000000000000523
2022-11-18 08:00:00,1.03612,short,1.03767418,1.03249358,False,2022-11-18 09:15:00,1.03767418,Stop Loss,-0.0015541800000000716,-0.0015000000000000692
2022-11-18 21:30:00,1.0315,short,1.03304725,1.0278897500000002,False,2022-11-20 23:30:00,1.03304725,Stop Loss,-0.00154725,-0.0014999999999999998
2022-11-23 00:00:00,1.03183,long,1.0302822550000001,1.035441405,False,2022-11-23 01:15:00,1.0302822550000001,Stop Loss,-0.0015477449999998782,-0.001499999999999882
2022-11-23 08:30:00,1.03189,short,1.033437835,1.0282783850000001,False,2022-11-23 13:30:00,1.033437835,Stop Loss,-0.0015478349999999974,-0.0014999999999999974
2022-11-30 08:45:00,1.03684,long,1.03528474,1.04046894,False,2022-11-30 11:00:00,1.03528474,Stop Loss,-0.0015552599999999472,-0.001499999999999949
2022-12-02 13:30:00,1.04481,short,1.0463772150000001,1.041153165,False,2022-12-02 13:45:00,1.0463772150000001,Stop Loss,-0.0015672150000001217,-0.0015000000000001165
2022-12-05 01:15:00,1.05621,long,1.0546256850000002,1.0599067350000002,False,2022-12-05 07:45:00,1.0546256850000002,Stop Loss,-0.0015843149999998918,-0.0014999999999998975
2022-12-09 01:00:00,1.05809,long,1.0565028650000001,1.061793315,False,2022-12-09 08:00:00,1.0565028650000001,Stop Loss,-0.0015871349999998507,-0.001499999999999859
2022-12-16 07:30:00,1.06411,short,1.065706165,1.060385615,False,2022-12-16 08:45:00,1.065706165,Stop Loss,-0.0015961650000000382,-0.001500000000000036
2022-12-19 06:15:00,1.06181,long,1.060217285,1.065526335,True,2022-12-19 09:45:00,1.06175,Trailing Take Profit (EMA Cross),-5.999999999994898e-05,-5.650728473074183e-05
2022-12-27 07:45:00,1.06452,short,1.06611678,1.06079418,False,2022-12-27 09:45:00,1.06611678,Stop Loss,-0.0015967800000000754,-0.001500000000000071
2023-01-06 13:30:00,1.05243,long,1.050851355,1.0561135050000001,False,2023-01-06 14:30:00,1.050851355,Stop Loss,-0.0015786449999999341,-0.0014999999999999374
2023-01-09 09:00:00,1.06757,short,1.069171355,1.063833505,False,2023-01-09 12:30:00,1.069171355,Stop Loss,-0.0016013550000000265,-0.001500000000000025
2023-01-16 00:30:00,1.08364,long,1.08201454,1.08743274,False,2023-01-16 08:00:00,1.08201454,Stop Loss,-0.0016254599999998565,-0.0014999999999998675
2023-01-22 22:00:00,1.08647,long,1.084840295,1.0902726450000002,True,2023-01-23 06:15:00,1.08881,Trailing Take Profit (EMA Cross),0.0023400000000000087,0.0021537640247774985
2023-01-25 07:30:00,1.08939,short,1.0910240850000001,1.085577135,False,2023-01-25 15:00:00,1.0910240850000001,Stop Loss,-0.0016340850000000628,-0.0015000000000000575
2023-01-26 07:00:00,1.09069,short,1.092326035,1.086872585,False,2023-01-26 08:15:00,1.092326035,Stop Loss,-0.0016360349999999801,-0.0014999999999999818
2023-01-30 04:00:00,1.08782,long,1.08618827,1.09162737,False,2023-01-30 06:45:00,1.08618827,Stop Loss,-0.0016317299999999424,-0.0014999999999999471
2023-01-30 08:00:00,1.08834,long,1.0867074900000002,1.0921491900000002,False,2023-01-30 16:15:00,1.0867074900000002,Stop Loss,-0.001632509999999865,-0.0014999999999998758
2023-01-31 08:00:00,1.08143,short,1.083052145,1.077644995,False,2023-01-31 09:45:00,1.083052145,Stop Loss,-0.0016221450000000193,-0.001500000000000018
2023-02-01 19:30:00,1.09732,long,1.0956740200000001,1.1011606200000001,True,2023-02-02 06:30:00,1.10055,Trailing Take Profit (EMA Cross),0.003229999999999844,0.0029435351583857435
2023-02-08 07:30:00,1.07415,long,1.072538775,1.077909525,False,2023-02-08 14:30:00,1.072538775,Stop Loss,-0.001611224999999994,-0.0014999999999999944
2023-02-17 04:30:00,1.06327,short,1.064864905,1.059548555,False,2023-02-17 09:00:00,1.064864905,Stop Loss,-0.0015949050000001463,-0.0015000000000001377
2023-02-27 13:45:00,1.05826,long,1.0566726100000001,1.06196391,True,2023-02-28 01:30:00,1.05959,Trailing Take Profit (EMA Cross),0.0013300000000000534,0.001256779997354198
2023-03-01 00:30:00,1.05651,short,1.058094765,1.052812215,False,2023-03-01 01:45:00,1.058094765,Stop Loss,-0.0015847650000000435,-0.001500000000000041
2023-03-03 15:00:00,1.06058,short,1.06217087,1.05686797,False,2023-03-03 17:30:00,1.06217087,Stop Loss,-0.001590870000000022,-0.0015000000000000206
2023-03-09 08:30:00,1.05607,long,1.0544858950000002,1.059766245,True,2023-03-10 02:15:00,1.05817,Trailing Take Profit (EMA Cross),0.0020999999999999908,0.0019885045498877828
2023-03-10 13:30:00,1.06352,long,1.0619247200000002,1.06724232,False,2023-03-10 13:45:00,1.0619247200000002,Stop Loss,-0.0015952799999998657,-0.0014999999999998736
2023-03-14 07:15:00,1.06833,short,1.069932495,1.0645908450000001,False,2023-03-14 08:15:00,1.069932495,Stop Loss,-0.0016024949999999816,-0.0014999999999999827
2023-03-17 00:00:00,1.06175,long,1.060157375,1.065466125,True,2023-03-17 09:15:00,1.0644,Trailing Take Profit (EMA Cross),0.002650000000000041,0.002495879444313672
2023-03-22 06:30:00,1.07661,short,1.078224915,1.0728418650000002,False,2023-03-22 08:30:00,1.078224915,Stop Loss,-0.0016149149999999945,-0.0014999999999999948
2023-03-23 07:30:00,1.09074,short,1.09237611,1.0869224100000001,True,2023-03-23 12:15:00,1.08878,Trailing Take Profit (EMA Cross),0.0019599999999999618,0.0017969451931715732
2023-03-24 08:00:00,1.07922,short,1.08083883,1.0754427300000002,True,2023-03-24 13:15:00,1.07631,Trailing Take Profit (EMA Cross),0.002909999999999968,0.0026963918385500343
2023-03-27 23:15:00,1.0807,long,1.07907895,1.08448245,True,2023-03-28 13:45:00,1.08242,Trailing Take Profit (EMA Cross),0.0017199999999999438,0.0015915610252613527
2023-04-04 05:30:00,1.08833,short,1.089962495,1.0845208450000001,False,2023-04-04 06:15:00,1.089962495,Stop Loss,-0.001632494999999956,-0.0014999999999999597
2023-04-11 05:45:00,1.08941,long,1.087775885,1.093222935,True,2023-04-12 06:15:00,1.09175,Trailing Take Profit (EMA Cross),0.0023400000000000087,0.0021479516435501866
2023-04-12 12:30:00,1.09722,long,1.0955741700000001,1.10106027,True,2023-04-13 18:30:00,1.10455,Trailing Take Profit (EMA Cross),0.007329999999999837,0.006680519859280578
2023-04-24 23:45:00,1.1057,long,1.10404145,1.10956995,False,2023-04-25 07:00:00,1.10404145,Stop Loss,-0.0016585499999999254,-0.0014999999999999326
2023-05-02 23:30:00,1.1012,long,1.0995482,1.1050542,True,2023-05-03 19:00:00,1.10444,Trailing Take Profit (EMA Cross),0.0032400000000001317,0.0029422448238286703
2023-05-09 00:00:00,1.09867,short,1.100318005,1.094824655,True,2023-05-09 17:45:00,1.09636,Trailing Take Profit (EMA Cross),0.0023100000000000342,0.00210254216461725
2023-05-10 12:30:00,1.09941,long,1.097760885,1.103257935,False,2023-05-10 13:30:00,1.097760885,Stop Loss,-0.0016491149999999788,-0.0014999999999999807
2023-05-12 07:45:00,1.09076,short,1.09239614,1.08694234,True,2023-05-15 01:00:00,1.08565,Trailing Take Profit (EMA Cross),0.005109999999999948,0.0046848069236128465
2023-05-23 05:30:00,1.08007,short,1.081690105,1.0762897550000001,True,2023-05-23 17:30:00,1.07767,Trailing Take Profit (EMA Cross),0.0024000000000001798,0.00222207819863544
2023-05-25 07:00:00,1.07191,short,1.073517865,1.068158315,False,2023-05-25 08:30:00,1.073517865,Stop Loss,-0.0016078649999999861,-0.0014999999999999872
2023-05-30 00:00:00,1.07171,long,1.070102435,1.075460985,False,2023-05-30 05:15:00,1.070102435,Stop Loss,-0.001607565000000033,-0.0015000000000000308
2023-06-02 07:30:00,1.07619,short,1.077804285,1.072423335,True,2023-06-05 02:00:00,1.07026,Trailing Take Profit (EMA Cross),0.005929999999999991,0.005510179429282925
2023-06-05 14:00:00,1.07161,long,1.0700025850000001,1.075360635,False,2023-06-06 08:15:00,1.0700025850000001,Stop Loss,-0.0016074149999998344,-0.0014999999999998454
2023-06-06 23:45:00,1.06984,long,1.06823524,1.0735844399999999,False,2023-06-07 06:00:00,1.06823524,Stop Loss,-0.0016047599999999829,-0.0014999999999999842
2023-06-15 12:30:00,1.08774,long,1.08610839,1.09154709,False,2023-06-15 12:45:00,1.08610839,Stop Loss,-0.0016316100000000056,-0.0015000000000000052
2023-06-19 05:30:00,1.09402,long,1.09237897,1.09784907,False,2023-06-19 09:30:00,1.09237897,Stop Loss,-0.0016410300000000433,-0.0015000000000000395
2023-06-21 05:30:00,1.0911,short,1.09273665,1.08728115,False,2023-06-21 08:15:00,1.09273665,Stop Loss,-0.0016366500000000173,-0.0015000000000000159
2023-06-25 21:00:00,1.09,long,1.0883650000000002,1.0938150000000002,True,2023-06-27 09:00:00,1.093,Trailing Take Profit (EMA Cross),0.0029999999999998916,0.0027522935779815518
2023-06-27 14:00:00,1.09443,short,1.096071645,1.090599495,False,2023-06-27 14:15:00,1.096071645,Stop Loss,-0.0016416450000000804,-0.0015000000000000735
2023-07-06 05:00:00,1.08461,long,1.0829830850000002,1.088406135,True,2023-07-06 12:30:00,1.08695,Trailing Take Profit (EMA Cross),0.0023400000000000087,0.002157457519292657
2023-07-07 06:45:00,1.08828,short,1.0899124199999999,1.08447102,False,2023-07-07 12:30:00,1.0899124199999999,Stop Loss,-0.0016324199999999678,-0.0014999999999999705
2023-07-11 01:15:00,1.10112,long,1.0994683200000002,1.1049739200000002,False,2023-07-11 11:30:00,1.0994683200000002,Stop Loss,-0.0016516799999999332,-0.001499999999999939
2023-07-18 08:00:00,1.12475,short,1.126437125,1.120813375,False,2023-07-18 12:30:00,1.126437125,Stop Loss,-0.0016871250000001226,-0.001500000000000109
2023-07-24 05:45:00,1.11319,long,1.1115202149999999,1.117086165,False,2023-07-24 07:30:00,1.1115202149999999,Stop Loss,-0.0016697850000000347,-0.0015000000000000313
2023-07-25 06:15:00,1.10834,long,1.1066774900000003,1.1122191900000002,False,2023-07-25 08:00:00,1.1066774900000003,Stop Loss,-0.0016625099999998394,-0.001499999999999855
2023-07-28 05:45:00,1.0986,long,1.0969521,1.1024451000000002,False,2023-07-28 06:45:00,1.0969521,Stop Loss,-0.0016479000000000354,-0.0015000000000000323
2023-08-01 00:45:00,1.09888,short,1.1005283200000002,1.09503392,False,2023-08-01 21:45:00,1.1005283200000002,Stop Loss,-0.0016483200000001474,-0.001500000000000134
2023-08-07 01:15:00,1.09964,short,1.10128946,1.09579126,True,2023-08-08 16:15:00,1.09548,Trailing Take Profit (EMA Cross),0.0041599999999999415,0.0037830562729620075
2023-08-09 05:00:00,1.09757,long,1.095923645,1.101411495,True,2023-08-10 13:15:00,1.10159,Trailing Take Profit (EMA Cross),0.004020000000000135,0.0036626365516551425
2023-08-21 00:00:00,1.08804,long,1.08640794,1.09184814,True,2023-08-22 08:30:00,1.09142,Trailing Take Profit (EMA Cross),0.0033800000000001607,0.003106503437373774
2023-08-23 07:30:00,1.08222,short,1.08384333,1.07843223,False,2023-08-23 13:45:00,1.08384333,Stop Loss,-0.001623330000000145,-0.001500000000000134
2023-08-24 06:15:00,1.08613,short,1.087759195,1.0823285450000002,True,2023-08-24 14:30:00,1.08459,Trailing Take Profit (EMA Cross),0.0015400000000000968,0.001417878154548808
2023-08-25 14:00:00,1.08314,long,1.08151529,1.0869309900000002,False,2023-08-25 14:15:00,1.08151529,Stop Loss,-0.0016247099999999737,-0.0014999999999999757
2023-08-28 05:30:00,1.08126,long,1.07963811,1.08504441,False,2023-08-29 12:15:00,1.07963811,Stop Loss,-0.0016218900000000147,-0.0015000000000000135
2023-08-31 02:00:00,1.09245,short,1.094088675,1.088626425,True,2023-08-31 18:15:00,1.08533,Trailing Take Profit (EMA Cross),0.007120000000000015,0.0065174607533525705
2023-09-01 01:00:00,1.08497,long,1.083342545,1.088767395,False,2023-09-01 06:15:00,1.083342545,Stop Loss,-0.0016274549999999444,-0.0014999999999999486
